Record Length,15000,,Source,CH1
,,,-523000000.000000000000,1.00000
,,,-522900000.000000000000,0.96000
,,,-522800000.000000000000,0.96000
,,,-522700000.000000000000,0.92000
,,,-522600000.000000000000,0.92000
,,,-522500000.000000000000,0.96000
,,,-522400000.000000000000,0.96000
,,,-522300000.000000000000,0.96000
,,,-522200000.000000000000,1.00000
,,,-522100000.000000000000,0.92000
,,,-522000000.000000000000,0.96000
,,,-521900000.000000000000,0.96000
,,,-521800000.000000000000,0.96000
,,,-521700000.000000000000,0.92000
,,,-521600000.000000000000,0.92000
,,,-521500000.000000000000,0.96000
,,,-521400000.000000000000,0.96000
,,,-521300000.000000000000,1.00000
,,,-521200000.000000000000,1.00000
,,,-521100000.000000000000,0.96000
,,,-521000000.000000000000,0.96000
,,,-520900000.000000000000,0.92000
,,,-520800000.000000000000,0.96000
,,,-520700000.000000000000,1.04000
,,,-520600000.000000000000,1.00000
,,,-520500000.000000000000,0.92000
,,,-520400000.000000000000,0.96000
,,,-520300000.000000000000,0.92000
,,,-520200000.000000000000,0.96000
,,,-520100000.000000000000,0.96000
,,,-520000000.000000000000,0.92000
,,,-519900000.000000000000,1.00000
,,,-519800000.000000000000,0.92000
,,,-519700000.000000000000,0.96000
,,,-519600000.000000000000,1.00000
,,,-519500000.000000000000,0.92000
,,,-519400000.000000000000,0.96000
,,,-519300000.000000000000,0.96000
,,,-519200000.000000000000,1.00000
,,,-519100000.000000000000,1.04000
,,,-519000000.000000000000,0.92000
,,,-518900000.000000000000,1.00000
,,,-518800000.000000000000,0.96000
,,,-518700000.000000000000,1.00000
,,,-518600000.000000000000,0.92000
,,,-518500000.000000000000,1.00000
,,,-518400000.000000000000,0.96000
,,,-518300000.000000000000,0.96000
,,,-518200000.000000000000,0.96000
,,,-518100000.000000000000,0.96000
,,,-518000000.000000000000,1.00000
,,,-517900000.000000000000,0.92000
,,,-517800000.000000000000,0.96000
,,,-517700000.000000000000,1.00000
,,,-517600000.000000000000,1.00000
,,,-517500000.000000000000,0.92000
,,,-517400000.000000000000,1.00000
,,,-517300000.000000000000,0.96000
,,,-517200000.000000000000,1.00000
,,,-517100000.000000000000,0.96000
,,,-517000000.000000000000,1.00000
,,,-516900000.000000000000,0.96000
,,,-516800000.000000000000,0.96000
,,,-516700000.000000000000,1.00000
,,,-516600000.000000000000,0.96000
,,,-516500000.000000000000,1.00000
,,,-516400000.000000000000,0.96000
,,,-516300000.000000000000,0.96000
,,,-516200000.000000000000,1.04000
,,,-516100000.000000000000,0.92000
,,,-516000000.000000000000,1.00000
,,,-515900000.000000000000,1.00000
,,,-515800000.000000000000,1.00000
,,,-515700000.000000000000,1.00000
,,,-515600000.000000000000,1.00000
,,,-515500000.000000000000,1.00000
,,,-515400000.000000000000,0.92000
,,,-515300000.000000000000,0.96000
,,,-515200000.000000000000,1.00000
,,,-515100000.000000000000,1.00000
,,,-515000000.000000000000,0.92000
,,,-514900000.000000000000,1.00000
,,,-514800000.000000000000,1.00000
,,,-514700000.000000000000,0.96000
,,,-514600000.000000000000,0.92000
,,,-514500000.000000000000,1.00000
,,,-514400000.000000000000,0.96000
,,,-514300000.000000000000,0.96000
,,,-514200000.000000000000,0.96000
,,,-514100000.000000000000,0.92000
,,,-514000000.000000000000,0.92000
,,,-513900000.000000000000,0.96000
,,,-513800000.000000000000,0.92000
,,,-513700000.000000000000,0.96000
,,,-513600000.000000000000,1.00000
,,,-513500000.000000000000,0.96000
,,,-513400000.000000000000,0.96000
,,,-513300000.000000000000,1.00000
,,,-513200000.000000000000,1.00000
,,,-513100000.000000000000,0.92000
,,,-513000000.000000000000,1.00000
,,,-512900000.000000000000,1.00000
,,,-512800000.000000000000,1.00000
,,,-512700000.000000000000,0.96000
,,,-512600000.000000000000,0.96000
,,,-512500000.000000000000,1.04000
,,,-512400000.000000000000,0.96000
,,,-512300000.000000000000,0.96000
,,,-512200000.000000000000,0.96000
,,,-512100000.000000000000,0.96000
,,,-512000000.000000000000,0.96000
,,,-511900000.000000000000,0.96000
,,,-511800000.000000000000,0.96000
,,,-511700000.000000000000,0.96000
,,,-511600000.000000000000,0.96000
,,,-511500000.000000000000,0.96000
,,,-511400000.000000000000,1.00000
,,,-511300000.000000000000,1.00000
,,,-511200000.000000000000,0.96000
,,,-511100000.000000000000,1.00000
,,,-511000000.000000000000,1.00000
,,,-510900000.000000000000,1.00000
,,,-510800000.000000000000,0.96000
,,,-510700000.000000000000,1.04000
,,,-510600000.000000000000,1.04000
,,,-510500000.000000000000,1.00000
,,,-510400000.000000000000,1.00000
,,,-510300000.000000000000,1.00000
,,,-510200000.000000000000,1.00000
,,,-510100000.000000000000,1.00000
,,,-510000000.000000000000,1.00000
,,,-509900000.000000000000,1.00000
,,,-509800000.000000000000,1.00000
,,,-509700000.000000000000,0.92000
,,,-509600000.000000000000,1.04000
,,,-509500000.000000000000,0.96000
,,,-509400000.000000000000,1.00000
,,,-509300000.000000000000,1.00000
,,,-509200000.000000000000,1.00000
,,,-509100000.000000000000,1.00000
,,,-509000000.000000000000,0.96000
,,,-508900000.000000000000,0.96000
,,,-508800000.000000000000,1.00000
,,,-508700000.000000000000,0.92000
,,,-508600000.000000000000,1.00000
,,,-508500000.000000000000,0.96000
,,,-508400000.000000000000,0.96000
,,,-508300000.000000000000,0.96000
,,,-508200000.000000000000,1.00000
,,,-508100000.000000000000,1.00000
,,,-508000000.000000000000,1.00000
,,,-507900000.000000000000,1.00000
,,,-507800000.000000000000,1.00000
,,,-507700000.000000000000,0.92000
,,,-507600000.000000000000,1.04000
,,,-507500000.000000000000,1.00000
,,,-507400000.000000000000,1.00000
,,,-507300000.000000000000,1.00000
,,,-507200000.000000000000,1.00000
,,,-507100000.000000000000,1.00000
,,,-507000000.000000000000,1.00000
,,,-506900000.000000000000,0.96000
,,,-506800000.000000000000,1.00000
,,,-506700000.000000000000,0.96000
,,,-506600000.000000000000,1.00000
,,,-506500000.000000000000,1.08000
,,,-506400000.000000000000,1.00000
,,,-506300000.000000000000,1.00000
,,,-506200000.000000000000,0.96000
,,,-506100000.000000000000,0.96000
,,,-506000000.000000000000,1.00000
,,,-505900000.000000000000,1.00000
,,,-505800000.000000000000,1.00000
,,,-505700000.000000000000,1.04000
,,,-505600000.000000000000,1.04000
,,,-505500000.000000000000,1.04000
,,,-505400000.000000000000,1.08000
,,,-505300000.000000000000,0.96000
,,,-505200000.000000000000,1.00000
,,,-505100000.000000000000,1.00000
,,,-505000000.000000000000,1.00000
,,,-504900000.000000000000,0.96000
,,,-504800000.000000000000,1.00000
,,,-504700000.000000000000,1.04000
,,,-504600000.000000000000,0.96000
,,,-504500000.000000000000,1.04000
,,,-504400000.000000000000,1.00000
,,,-504300000.000000000000,0.92000
,,,-504200000.000000000000,1.04000
,,,-504100000.000000000000,1.00000
,,,-504000000.000000000000,1.00000
,,,-503900000.000000000000,1.00000
,,,-503800000.000000000000,0.92000
,,,-503700000.000000000000,1.00000
,,,-503600000.000000000000,1.00000
,,,-503500000.000000000000,1.00000
,,,-503400000.000000000000,1.00000
,,,-503300000.000000000000,1.04000
,,,-503200000.000000000000,0.96000
,,,-503100000.000000000000,0.92000
,,,-503000000.000000000000,0.96000
,,,-502900000.000000000000,1.00000
,,,-502800000.000000000000,1.00000
,,,-502700000.000000000000,0.96000
,,,-502600000.000000000000,0.96000
,,,-502500000.000000000000,1.00000
,,,-502400000.000000000000,1.00000
,,,-502300000.000000000000,0.92000
,,,-502200000.000000000000,1.00000
,,,-502100000.000000000000,1.00000
,,,-502000000.000000000000,0.92000
,,,-501900000.000000000000,1.00000
,,,-501800000.000000000000,0.96000
,,,-501700000.000000000000,1.00000
,,,-501600000.000000000000,1.00000
,,,-501500000.000000000000,0.96000
,,,-501400000.000000000000,1.00000
,,,-501300000.000000000000,1.00000
,,,-501200000.000000000000,0.96000
,,,-501100000.000000000000,1.00000
,,,-501000000.000000000000,1.00000
,,,-500900000.000000000000,1.00000
,,,-500800000.000000000000,1.00000
,,,-500700000.000000000000,1.04000
,,,-500600000.000000000000,0.96000
,,,-500500000.000000000000,0.96000
,,,-500400000.000000000000,0.96000
,,,-500300000.000000000000,1.00000
,,,-500200000.000000000000,0.96000
,,,-500100000.000000000000,0.96000
,,,-500000000.000000000000,1.00000
,,,-499900000.000000000000,1.00000
,,,-499800000.000000000000,1.04000
,,,-499700000.000000000000,1.00000
,,,-499600000.000000000000,0.96000
,,,-499500000.000000000000,1.00000
,,,-499400000.000000000000,1.00000
,,,-499300000.000000000000,0.96000
,,,-499200000.000000000000,0.96000
,,,-499100000.000000000000,1.00000
,,,-499000000.000000000000,0.96000
,,,-498900000.000000000000,0.92000
,,,-498800000.000000000000,0.96000
,,,-498700000.000000000000,1.00000
,,,-498600000.000000000000,1.00000
,,,-498500000.000000000000,1.04000
,,,-498400000.000000000000,1.00000
,,,-498300000.000000000000,1.04000
,,,-498200000.000000000000,1.00000
,,,-498100000.000000000000,1.00000
,,,-498000000.000000000000,0.96000
,,,-497900000.000000000000,1.00000
,,,-497800000.000000000000,0.92000
,,,-497700000.000000000000,1.00000
,,,-497600000.000000000000,1.00000
,,,-497500000.000000000000,1.00000
,,,-497400000.000000000000,1.00000
,,,-497300000.000000000000,0.96000
,,,-497200000.000000000000,1.00000
,,,-497100000.000000000000,1.00000
,,,-497000000.000000000000,0.96000
,,,-496900000.000000000000,0.96000
,,,-496800000.000000000000,1.00000
,,,-496700000.000000000000,0.96000
,,,-496600000.000000000000,0.96000
,,,-496500000.000000000000,1.00000
,,,-496400000.000000000000,0.92000
,,,-496300000.000000000000,1.00000
,,,-496200000.000000000000,0.96000
,,,-496100000.000000000000,1.04000
,,,-496000000.000000000000,1.00000
,,,-495900000.000000000000,1.00000
,,,-495800000.000000000000,1.00000
,,,-495700000.000000000000,1.00000
,,,-495600000.000000000000,1.00000
,,,-495500000.000000000000,1.00000
,,,-495400000.000000000000,1.00000
,,,-495300000.000000000000,1.00000
,,,-495200000.000000000000,1.00000
,,,-495100000.000000000000,1.00000
,,,-495000000.000000000000,0.96000
,,,-494900000.000000000000,1.00000
,,,-494800000.000000000000,1.08000
,,,-494700000.000000000000,1.00000
,,,-494600000.000000000000,1.08000
,,,-494500000.000000000000,1.00000
,,,-494400000.000000000000,1.04000
,,,-494300000.000000000000,0.96000
,,,-494200000.000000000000,0.96000
,,,-494100000.000000000000,1.00000
,,,-494000000.000000000000,1.08000
,,,-493900000.000000000000,0.96000
,,,-493800000.000000000000,1.00000
,,,-493700000.000000000000,0.96000
,,,-493600000.000000000000,1.08000
,,,-493500000.000000000000,1.04000
,,,-493400000.000000000000,1.00000
,,,-493300000.000000000000,1.00000
,,,-493200000.000000000000,1.00000
,,,-493100000.000000000000,1.00000
,,,-493000000.000000000000,1.00000
,,,-492900000.000000000000,1.00000
,,,-492800000.000000000000,1.04000
,,,-492700000.000000000000,1.00000
,,,-492600000.000000000000,1.00000
,,,-492500000.000000000000,0.92000
,,,-492400000.000000000000,1.00000
,,,-492300000.000000000000,1.00000
,,,-492200000.000000000000,1.00000
,,,-492100000.000000000000,1.00000
,,,-492000000.000000000000,1.00000
,,,-491900000.000000000000,1.00000
,,,-491800000.000000000000,1.00000
,,,-491700000.000000000000,0.96000
,,,-491600000.000000000000,0.96000
,,,-491500000.000000000000,1.00000
,,,-491400000.000000000000,1.00000
,,,-491300000.000000000000,1.00000
,,,-491200000.000000000000,1.00000
,,,-491100000.000000000000,1.00000
,,,-491000000.000000000000,1.04000
,,,-490900000.000000000000,1.00000
,,,-490800000.000000000000,1.00000
,,,-490700000.000000000000,0.96000
,,,-490600000.000000000000,1.00000
,,,-490500000.000000000000,0.96000
,,,-490400000.000000000000,0.96000
,,,-490300000.000000000000,0.96000
,,,-490200000.000000000000,1.00000
,,,-490100000.000000000000,1.00000
,,,-490000000.000000000000,0.96000
,,,-489900000.000000000000,1.00000
,,,-489800000.000000000000,0.92000
,,,-489700000.000000000000,0.96000
,,,-489600000.000000000000,0.96000
,,,-489500000.000000000000,0.96000
,,,-489400000.000000000000,0.96000
,,,-489300000.000000000000,1.00000
,,,-489200000.000000000000,0.96000
,,,-489100000.000000000000,0.96000
,,,-489000000.000000000000,1.00000
,,,-488900000.000000000000,1.04000
,,,-488800000.000000000000,1.00000
,,,-488700000.000000000000,0.96000
,,,-488600000.000000000000,1.00000
,,,-488500000.000000000000,1.00000
,,,-488400000.000000000000,0.92000
,,,-488300000.000000000000,1.00000
,,,-488200000.000000000000,1.00000
,,,-488100000.000000000000,1.04000
,,,-488000000.000000000000,1.00000
,,,-487900000.000000000000,1.00000
,,,-487800000.000000000000,1.00000
,,,-487700000.000000000000,1.00000
,,,-487600000.000000000000,0.96000
,,,-487500000.000000000000,1.00000
,,,-487400000.000000000000,1.00000
,,,-487300000.000000000000,0.96000
,,,-487200000.000000000000,0.96000
,,,-487100000.000000000000,1.00000
,,,-487000000.000000000000,0.96000
,,,-486900000.000000000000,1.00000
,,,-486800000.000000000000,1.04000
,,,-486700000.000000000000,1.04000
,,,-486600000.000000000000,0.96000
,,,-486500000.000000000000,0.96000
,,,-486400000.000000000000,1.04000
,,,-486300000.000000000000,1.04000
,,,-486200000.000000000000,1.00000
,,,-486100000.000000000000,1.00000
,,,-486000000.000000000000,0.92000
,,,-485900000.000000000000,1.04000
,,,-485800000.000000000000,1.00000
,,,-485700000.000000000000,1.00000
,,,-485600000.000000000000,1.04000
,,,-485500000.000000000000,1.00000
,,,-485400000.000000000000,0.96000
,,,-485300000.000000000000,0.96000
,,,-485200000.000000000000,1.00000
,,,-485100000.000000000000,1.00000
,,,-485000000.000000000000,0.92000
,,,-484900000.000000000000,1.04000
,,,-484800000.000000000000,0.96000
,,,-484700000.000000000000,1.00000
,,,-484600000.000000000000,1.00000
,,,-484500000.000000000000,1.00000
,,,-484400000.000000000000,1.00000
,,,-484300000.000000000000,1.04000
,,,-484200000.000000000000,1.00000
,,,-484100000.000000000000,1.00000
,,,-484000000.000000000000,1.00000
,,,-483900000.000000000000,0.96000
,,,-483800000.000000000000,1.00000
,,,-483700000.000000000000,0.92000
,,,-483600000.000000000000,0.92000
,,,-483500000.000000000000,1.00000
,,,-483400000.000000000000,0.96000
,,,-483300000.000000000000,1.00000
,,,-483200000.000000000000,0.96000
,,,-483100000.000000000000,1.00000
,,,-483000000.000000000000,1.00000
,,,-482900000.000000000000,0.96000
,,,-482800000.000000000000,1.00000
,,,-482700000.000000000000,1.00000
,,,-482600000.000000000000,1.00000
,,,-482500000.000000000000,1.00000
,,,-482400000.000000000000,1.00000
,,,-482300000.000000000000,1.04000
,,,-482200000.000000000000,0.92000
,,,-482100000.000000000000,1.00000
,,,-482000000.000000000000,0.92000
,,,-481900000.000000000000,1.00000
,,,-481800000.000000000000,1.00000
,,,-481700000.000000000000,1.00000
,,,-481600000.000000000000,0.96000
,,,-481500000.000000000000,1.04000
,,,-481400000.000000000000,1.00000
,,,-481300000.000000000000,1.00000
,,,-481200000.000000000000,0.96000
,,,-481100000.000000000000,1.00000
,,,-481000000.000000000000,0.96000
,,,-480900000.000000000000,1.00000
,,,-480800000.000000000000,1.00000
,,,-480700000.000000000000,0.96000
,,,-480600000.000000000000,1.00000
,,,-480500000.000000000000,1.04000
,,,-480400000.000000000000,1.00000
,,,-480300000.000000000000,1.00000
,,,-480200000.000000000000,0.96000
,,,-480100000.000000000000,0.96000
,,,-480000000.000000000000,1.00000
,,,-479900000.000000000000,1.00000
,,,-479800000.000000000000,1.00000
,,,-479700000.000000000000,1.00000
,,,-479600000.000000000000,0.96000
,,,-479500000.000000000000,1.00000
,,,-479400000.000000000000,1.04000
,,,-479300000.000000000000,1.00000
,,,-479200000.000000000000,1.00000
,,,-479100000.000000000000,1.00000
,,,-479000000.000000000000,1.04000
,,,-478900000.000000000000,1.04000
,,,-478800000.000000000000,0.92000
,,,-478700000.000000000000,1.00000
,,,-478600000.000000000000,1.04000
,,,-478500000.000000000000,1.00000
,,,-478400000.000000000000,1.00000
,,,-478300000.000000000000,1.04000
,,,-478200000.000000000000,1.00000
,,,-478100000.000000000000,1.04000
,,,-478000000.000000000000,1.00000
,,,-477900000.000000000000,1.04000
,,,-477800000.000000000000,1.00000
,,,-477700000.000000000000,0.92000
,,,-477600000.000000000000,1.00000
,,,-477500000.000000000000,1.00000
,,,-477400000.000000000000,1.00000
,,,-477300000.000000000000,1.00000
,,,-477200000.000000000000,0.96000
,,,-477100000.000000000000,1.08000
,,,-477000000.000000000000,1.04000
,,,-476900000.000000000000,0.96000
,,,-476800000.000000000000,1.04000
,,,-476700000.000000000000,1.00000
,,,-476600000.000000000000,1.04000
,,,-476500000.000000000000,1.00000
,,,-476400000.000000000000,0.96000
,,,-476300000.000000000000,1.00000
,,,-476200000.000000000000,1.00000
,,,-476100000.000000000000,1.04000
,,,-476000000.000000000000,1.04000
,,,-475900000.000000000000,1.00000
,,,-475800000.000000000000,1.00000
,,,-475700000.000000000000,1.04000
,,,-475600000.000000000000,1.00000
,,,-475500000.000000000000,1.00000
,,,-475400000.000000000000,1.00000
,,,-475300000.000000000000,1.00000
,,,-475200000.000000000000,0.96000
,,,-475100000.000000000000,0.96000
,,,-475000000.000000000000,1.00000
,,,-474900000.000000000000,0.96000
,,,-474800000.000000000000,1.00000
,,,-474700000.000000000000,0.92000
,,,-474600000.000000000000,1.04000
,,,-474500000.000000000000,1.00000
,,,-474400000.000000000000,0.96000
,,,-474300000.000000000000,1.04000
,,,-474200000.000000000000,1.00000
,,,-474100000.000000000000,1.00000
,,,-474000000.000000000000,1.00000
,,,-473900000.000000000000,1.00000
,,,-473800000.000000000000,0.96000
,,,-473700000.000000000000,1.00000
,,,-473600000.000000000000,1.00000
,,,-473500000.000000000000,0.96000
,,,-473400000.000000000000,1.00000
,,,-473300000.000000000000,1.04000
,,,-473200000.000000000000,1.00000
,,,-473100000.000000000000,1.00000
,,,-473000000.000000000000,1.00000
,,,-472900000.000000000000,1.00000
,,,-472800000.000000000000,1.00000
,,,-472700000.000000000000,1.00000
,,,-472600000.000000000000,1.00000
,,,-472500000.000000000000,1.00000
,,,-472400000.000000000000,1.00000
,,,-472300000.000000000000,1.04000
,,,-472200000.000000000000,1.00000
,,,-472100000.000000000000,1.00000
,,,-472000000.000000000000,0.96000
,,,-471900000.000000000000,1.00000
,,,-471800000.000000000000,1.00000
,,,-471700000.000000000000,1.00000
,,,-471600000.000000000000,1.08000
,,,-471500000.000000000000,1.00000
,,,-471400000.000000000000,1.00000
,,,-471300000.000000000000,0.96000
,,,-471200000.000000000000,1.00000
,,,-471100000.000000000000,1.08000
,,,-471000000.000000000000,1.00000
,,,-470900000.000000000000,0.96000
,,,-470800000.000000000000,1.00000
,,,-470700000.000000000000,1.00000
,,,-470600000.000000000000,0.96000
,,,-470500000.000000000000,1.00000
,,,-470400000.000000000000,1.00000
,,,-470300000.000000000000,1.00000
,,,-470200000.000000000000,1.04000
,,,-470100000.000000000000,1.04000
,,,-470000000.000000000000,1.00000
,,,-469900000.000000000000,1.00000
,,,-469800000.000000000000,1.00000
,,,-469700000.000000000000,1.00000
,,,-469600000.000000000000,1.00000
,,,-469500000.000000000000,1.00000
,,,-469400000.000000000000,1.00000
,,,-469300000.000000000000,0.96000
,,,-469200000.000000000000,0.96000
,,,-469100000.000000000000,1.00000
,,,-469000000.000000000000,0.96000
,,,-468900000.000000000000,1.00000
,,,-468800000.000000000000,1.00000
,,,-468700000.000000000000,0.96000
,,,-468600000.000000000000,1.00000
,,,-468500000.000000000000,1.00000
,,,-468400000.000000000000,1.04000
,,,-468300000.000000000000,1.00000
,,,-468200000.000000000000,1.00000
,,,-468100000.000000000000,1.00000
,,,-468000000.000000000000,1.00000
,,,-467900000.000000000000,1.04000
,,,-467800000.000000000000,1.00000
,,,-467700000.000000000000,1.08000
,,,-467600000.000000000000,1.04000
,,,-467500000.000000000000,1.04000
,,,-467400000.000000000000,1.04000
,,,-467300000.000000000000,1.00000
,,,-467200000.000000000000,1.04000
,,,-467100000.000000000000,1.00000
,,,-467000000.000000000000,1.00000
,,,-466900000.000000000000,1.00000
,,,-466800000.000000000000,1.00000
,,,-466700000.000000000000,1.00000
,,,-466600000.000000000000,0.96000
,,,-466500000.000000000000,1.00000
,,,-466400000.000000000000,1.04000
,,,-466300000.000000000000,1.04000
,,,-466200000.000000000000,1.00000
,,,-466100000.000000000000,0.96000
,,,-466000000.000000000000,0.96000
,,,-465900000.000000000000,1.00000
,,,-465800000.000000000000,1.00000
,,,-465700000.000000000000,1.00000
,,,-465600000.000000000000,1.00000
,,,-465500000.000000000000,1.00000
,,,-465400000.000000000000,1.00000
,,,-465300000.000000000000,1.08000
,,,-465200000.000000000000,1.00000
,,,-465100000.000000000000,1.00000
,,,-465000000.000000000000,1.04000
,,,-464900000.000000000000,0.96000
,,,-464800000.000000000000,0.96000
,,,-464700000.000000000000,1.00000
,,,-464600000.000000000000,1.00000
,,,-464500000.000000000000,1.00000
,,,-464400000.000000000000,1.04000
,,,-464300000.000000000000,1.00000
,,,-464200000.000000000000,1.00000
,,,-464100000.000000000000,0.96000
,,,-464000000.000000000000,1.04000
,,,-463900000.000000000000,1.00000
,,,-463800000.000000000000,1.00000
,,,-463700000.000000000000,0.96000
,,,-463600000.000000000000,0.96000
,,,-463500000.000000000000,1.04000
,,,-463400000.000000000000,1.00000
,,,-463300000.000000000000,0.96000
,,,-463200000.000000000000,0.96000
,,,-463100000.000000000000,1.04000
,,,-463000000.000000000000,1.04000
,,,-462900000.000000000000,0.96000
,,,-462800000.000000000000,0.96000
,,,-462700000.000000000000,0.96000
,,,-462600000.000000000000,1.00000
,,,-462500000.000000000000,0.96000
,,,-462400000.000000000000,1.00000
,,,-462300000.000000000000,1.08000
,,,-462200000.000000000000,1.00000
,,,-462100000.000000000000,1.00000
,,,-462000000.000000000000,0.96000
,,,-461900000.000000000000,1.00000
,,,-461800000.000000000000,1.00000
,,,-461700000.000000000000,1.00000
,,,-461600000.000000000000,1.00000
,,,-461500000.000000000000,0.96000
,,,-461400000.000000000000,0.92000
,,,-461300000.000000000000,1.00000
,,,-461200000.000000000000,1.00000
,,,-461100000.000000000000,1.00000
,,,-461000000.000000000000,1.00000
,,,-460900000.000000000000,1.00000
,,,-460800000.000000000000,1.00000
,,,-460700000.000000000000,0.96000
,,,-460600000.000000000000,1.00000
,,,-460500000.000000000000,1.00000
,,,-460400000.000000000000,0.96000
,,,-460300000.000000000000,1.00000
,,,-460200000.000000000000,1.00000
,,,-460100000.000000000000,1.00000
,,,-460000000.000000000000,0.96000
,,,-459900000.000000000000,1.00000
,,,-459800000.000000000000,1.08000
,,,-459700000.000000000000,1.00000
,,,-459600000.000000000000,0.96000
,,,-459500000.000000000000,1.00000
,,,-459400000.000000000000,1.00000
,,,-459300000.000000000000,1.04000
,,,-459200000.000000000000,0.96000
,,,-459100000.000000000000,1.00000
,,,-459000000.000000000000,1.00000
,,,-458900000.000000000000,0.96000
,,,-458800000.000000000000,1.00000
,,,-458700000.000000000000,0.92000
,,,-458600000.000000000000,0.96000
,,,-458500000.000000000000,0.96000
,,,-458400000.000000000000,0.96000
,,,-458300000.000000000000,1.00000
,,,-458200000.000000000000,0.96000
,,,-458100000.000000000000,1.08000
,,,-458000000.000000000000,1.04000
,,,-457900000.000000000000,1.04000
,,,-457800000.000000000000,1.00000
,,,-457700000.000000000000,1.00000
,,,-457600000.000000000000,1.00000
,,,-457500000.000000000000,1.00000
,,,-457400000.000000000000,0.96000
,,,-457300000.000000000000,0.92000
,,,-457200000.000000000000,1.00000
,,,-457100000.000000000000,0.96000
,,,-457000000.000000000000,0.96000
,,,-456900000.000000000000,1.08000
,,,-456800000.000000000000,1.00000
,,,-456700000.000000000000,1.08000
,,,-456600000.000000000000,0.96000
,,,-456500000.000000000000,1.00000
,,,-456400000.000000000000,1.04000
,,,-456300000.000000000000,1.00000
,,,-456200000.000000000000,1.00000
,,,-456100000.000000000000,1.00000
,,,-456000000.000000000000,0.96000
,,,-455900000.000000000000,0.96000
,,,-455800000.000000000000,1.00000
,,,-455700000.000000000000,1.00000
,,,-455600000.000000000000,1.00000
,,,-455500000.000000000000,1.04000
,,,-455400000.000000000000,0.92000
,,,-455300000.000000000000,1.00000
,,,-455200000.000000000000,1.00000
,,,-455100000.000000000000,1.00000
,,,-455000000.000000000000,1.00000
,,,-454900000.000000000000,0.96000
,,,-454800000.000000000000,1.04000
,,,-454700000.000000000000,1.00000
,,,-454600000.000000000000,1.04000
,,,-454500000.000000000000,1.00000
,,,-454400000.000000000000,1.00000
,,,-454300000.000000000000,1.00000
,,,-454200000.000000000000,1.00000
,,,-454100000.000000000000,1.00000
,,,-454000000.000000000000,1.00000
,,,-453900000.000000000000,0.96000
,,,-453800000.000000000000,1.00000
,,,-453700000.000000000000,1.00000
,,,-453600000.000000000000,1.04000
,,,-453500000.000000000000,1.04000
,,,-453400000.000000000000,0.96000
,,,-453300000.000000000000,1.00000
,,,-453200000.000000000000,1.00000
,,,-453100000.000000000000,0.96000
,,,-453000000.000000000000,1.00000
,,,-452900000.000000000000,0.96000
,,,-452800000.000000000000,0.96000
,,,-452700000.000000000000,1.00000
,,,-452600000.000000000000,1.00000
,,,-452500000.000000000000,1.00000
,,,-452400000.000000000000,1.00000
,,,-452300000.000000000000,1.00000
,,,-452200000.000000000000,1.00000
,,,-452100000.000000000000,1.00000
,,,-452000000.000000000000,1.04000
,,,-451900000.000000000000,1.00000
,,,-451800000.000000000000,1.00000
,,,-451700000.000000000000,1.04000
,,,-451600000.000000000000,1.00000
,,,-451500000.000000000000,0.96000
,,,-451400000.000000000000,0.92000
,,,-451300000.000000000000,1.00000
,,,-451200000.000000000000,1.00000
,,,-451100000.000000000000,1.04000
,,,-451000000.000000000000,1.00000
,,,-450900000.000000000000,1.00000
,,,-450800000.000000000000,0.96000
,,,-450700000.000000000000,1.04000
,,,-450600000.000000000000,1.00000
,,,-450500000.000000000000,1.00000
,,,-450400000.000000000000,0.92000
,,,-450300000.000000000000,1.00000
,,,-450200000.000000000000,1.00000
,,,-450100000.000000000000,1.00000
,,,-450000000.000000000000,1.00000
,,,-449900000.000000000000,0.96000
,,,-449800000.000000000000,0.96000
,,,-449700000.000000000000,1.00000
,,,-449600000.000000000000,1.00000
,,,-449500000.000000000000,1.00000
,,,-449400000.000000000000,1.04000
,,,-449300000.000000000000,1.04000
,,,-449200000.000000000000,1.00000
,,,-449100000.000000000000,1.00000
,,,-449000000.000000000000,1.00000
,,,-448900000.000000000000,0.96000
,,,-448800000.000000000000,1.00000
,,,-448700000.000000000000,1.04000
,,,-448600000.000000000000,0.92000
,,,-448500000.000000000000,1.00000
,,,-448400000.000000000000,0.96000
,,,-448300000.000000000000,1.00000
,,,-448200000.000000000000,1.00000
,,,-448100000.000000000000,1.08000
,,,-448000000.000000000000,0.96000
,,,-447900000.000000000000,0.96000
,,,-447800000.000000000000,1.04000
,,,-447700000.000000000000,0.96000
,,,-447600000.000000000000,1.08000
,,,-447500000.000000000000,1.04000
,,,-447400000.000000000000,1.00000
,,,-447300000.000000000000,1.00000
,,,-447200000.000000000000,1.00000
,,,-447100000.000000000000,0.96000
,,,-447000000.000000000000,1.04000
,,,-446900000.000000000000,1.00000
,,,-446800000.000000000000,1.04000
,,,-446700000.000000000000,1.00000
,,,-446600000.000000000000,1.00000
,,,-446500000.000000000000,1.00000
,,,-446400000.000000000000,1.00000
,,,-446300000.000000000000,0.96000
,,,-446200000.000000000000,1.00000
,,,-446100000.000000000000,1.00000
,,,-446000000.000000000000,0.96000
,,,-445900000.000000000000,1.00000
,,,-445800000.000000000000,1.04000
,,,-445700000.000000000000,0.96000
,,,-445600000.000000000000,1.00000
,,,-445500000.000000000000,0.96000
