Record Length,15000,,Source,CH1
,,,-178500000.000000000000,0.60000
,,,-178400000.000000000000,0.56000
,,,-178300000.000000000000,0.60000
,,,-178200000.000000000000,0.56000
,,,-178100000.000000000000,0.56000
,,,-178000000.000000000000,0.60000
,,,-177900000.000000000000,0.60000
,,,-177800000.000000000000,0.60000
,,,-177700000.000000000000,0.52000
,,,-177600000.000000000000,0.56000
,,,-177500000.000000000000,0.52000
,,,-177400000.000000000000,0.56000
,,,-177300000.000000000000,0.48000
,,,-177200000.000000000000,0.52000
,,,-177100000.000000000000,0.48000
,,,-177000000.000000000000,0.48000
,,,-176900000.000000000000,0.52000
,,,-176800000.000000000000,0.48000
,,,-176700000.000000000000,0.48000
,,,-176600000.000000000000,0.52000
,,,-176500000.000000000000,0.48000
,,,-176400000.000000000000,0.48000
,,,-176300000.000000000000,0.48000
,,,-176200000.000000000000,0.48000
,,,-176100000.000000000000,0.56000
,,,-176000000.000000000000,0.48000
,,,-175900000.000000000000,0.48000
,,,-175800000.000000000000,0.48000
,,,-175700000.000000000000,0.48000
,,,-175600000.000000000000,0.52000
,,,-175500000.000000000000,0.48000
,,,-175400000.000000000000,0.44000
,,,-175300000.000000000000,0.52000
,,,-175200000.000000000000,0.48000
,,,-175100000.000000000000,0.48000
,,,-175000000.000000000000,0.48000
,,,-174900000.000000000000,0.40000
,,,-174800000.000000000000,0.48000
,,,-174700000.000000000000,0.48000
,,,-174600000.000000000000,0.40000
,,,-174500000.000000000000,0.44000
,,,-174400000.000000000000,0.44000
,,,-174300000.000000000000,0.36000
,,,-174200000.000000000000,0.44000
,,,-174100000.000000000000,0.40000
,,,-174000000.000000000000,0.44000
,,,-173900000.000000000000,0.40000
,,,-173800000.000000000000,0.44000
,,,-173700000.000000000000,0.40000
,,,-173600000.000000000000,0.40000
,,,-173500000.000000000000,0.48000
,,,-173400000.000000000000,0.32000
,,,-173300000.000000000000,0.36000
,,,-173200000.000000000000,0.36000
,,,-173100000.000000000000,0.32000
,,,-173000000.000000000000,0.36000
,,,-172900000.000000000000,0.36000
,,,-172800000.000000000000,0.36000
,,,-172700000.000000000000,0.32000
,,,-172600000.000000000000,0.36000
,,,-172500000.000000000000,0.40000
,,,-172400000.000000000000,0.32000
,,,-172300000.000000000000,0.36000
,,,-172200000.000000000000,0.36000
,,,-172100000.000000000000,0.32000
,,,-172000000.000000000000,0.28000
,,,-171900000.000000000000,0.32000
,,,-171800000.000000000000,0.32000
,,,-171700000.000000000000,0.28000
,,,-171600000.000000000000,0.36000
,,,-171500000.000000000000,0.28000
,,,-171400000.000000000000,0.28000
,,,-171300000.000000000000,0.24000
,,,-171200000.000000000000,0.32000
,,,-171100000.000000000000,0.36000
,,,-171000000.000000000000,0.32000
,,,-170900000.000000000000,0.36000
,,,-170800000.000000000000,0.28000
,,,-170700000.000000000000,0.36000
,,,-170600000.000000000000,0.24000
,,,-170500000.000000000000,0.32000
,,,-170400000.000000000000,0.32000
,,,-170300000.000000000000,0.32000
,,,-170200000.000000000000,0.32000
,,,-170100000.000000000000,0.32000
,,,-170000000.000000000000,0.28000
,,,-169900000.000000000000,0.28000
,,,-169800000.000000000000,0.28000
,,,-169700000.000000000000,0.28000
,,,-169600000.000000000000,0.28000
,,,-169500000.000000000000,0.32000
,,,-169400000.000000000000,0.28000
,,,-169300000.000000000000,0.24000
,,,-169200000.000000000000,0.32000
,,,-169100000.000000000000,0.32000
,,,-169000000.000000000000,0.32000
,,,-168900000.000000000000,0.28000
,,,-168800000.000000000000,0.28000
,,,-168700000.000000000000,0.32000
,,,-168600000.000000000000,0.32000
,,,-168500000.000000000000,0.28000
,,,-168400000.000000000000,0.20000
,,,-168300000.000000000000,0.32000
,,,-168200000.000000000000,0.28000
,,,-168100000.000000000000,0.28000
,,,-168000000.000000000000,0.28000
,,,-167900000.000000000000,0.28000
,,,-167800000.000000000000,0.28000
,,,-167700000.000000000000,0.16000
,,,-167600000.000000000000,0.28000
,,,-167500000.000000000000,0.24000
,,,-167400000.000000000000,0.24000
,,,-167300000.000000000000,0.28000
,,,-167200000.000000000000,0.20000
,,,-167100000.000000000000,0.20000
,,,-167000000.000000000000,0.20000
,,,-166900000.000000000000,0.16000
,,,-166800000.000000000000,0.24000
,,,-166700000.000000000000,0.20000
,,,-166600000.000000000000,0.24000
,,,-166500000.000000000000,0.16000
,,,-166400000.000000000000,0.20000
,,,-166300000.000000000000,0.16000
,,,-166200000.000000000000,0.16000
,,,-166100000.000000000000,0.20000
,,,-166000000.000000000000,0.28000
,,,-165900000.000000000000,0.16000
,,,-165800000.000000000000,0.16000
,,,-165700000.000000000000,0.24000
,,,-165600000.000000000000,0.16000
,,,-165500000.000000000000,0.20000
,,,-165400000.000000000000,0.20000
,,,-165300000.000000000000,0.16000
,,,-165200000.000000000000,0.28000
,,,-165100000.000000000000,0.28000
,,,-165000000.000000000000,0.24000
,,,-164900000.000000000000,0.20000
,,,-164800000.000000000000,0.20000
,,,-164700000.000000000000,0.20000
,,,-164600000.000000000000,0.24000
,,,-164500000.000000000000,0.16000
,,,-164400000.000000000000,0.20000
,,,-164300000.000000000000,0.16000
,,,-164200000.000000000000,0.16000
,,,-164100000.000000000000,0.16000
,,,-164000000.000000000000,0.16000
,,,-163900000.000000000000,0.16000
,,,-163800000.000000000000,0.16000
,,,-163700000.000000000000,0.16000
,,,-163600000.000000000000,0.20000
,,,-163500000.000000000000,0.20000
,,,-163400000.000000000000,0.16000
,,,-163300000.000000000000,0.16000
,,,-163200000.000000000000,0.20000
,,,-163100000.000000000000,0.16000
,,,-163000000.000000000000,0.16000
,,,-162900000.000000000000,0.20000
,,,-162800000.000000000000,0.12000
,,,-162700000.000000000000,0.16000
,,,-162600000.000000000000,0.16000
,,,-162500000.000000000000,0.12000
,,,-162400000.000000000000,0.16000
,,,-162300000.000000000000,0.16000
,,,-162200000.000000000000,0.16000
,,,-162100000.000000000000,0.08000
,,,-162000000.000000000000,0.20000
,,,-161900000.000000000000,0.16000
,,,-161800000.000000000000,0.16000
,,,-161700000.000000000000,0.12000
,,,-161600000.000000000000,0.08000
,,,-161500000.000000000000,0.12000
,,,-161400000.000000000000,0.16000
,,,-161300000.000000000000,0.12000
,,,-161200000.000000000000,0.12000
,,,-161100000.000000000000,0.16000
,,,-161000000.000000000000,0.16000
,,,-160900000.000000000000,0.16000
,,,-160800000.000000000000,0.12000
,,,-160700000.000000000000,0.16000
,,,-160600000.000000000000,0.12000
,,,-160500000.000000000000,0.12000
,,,-160400000.000000000000,0.12000
,,,-160300000.000000000000,0.12000
,,,-160200000.000000000000,0.12000
,,,-160100000.000000000000,0.12000
,,,-160000000.000000000000,0.12000
,,,-159900000.000000000000,0.08000
,,,-159800000.000000000000,0.08000
,,,-159700000.000000000000,0.12000
,,,-159600000.000000000000,0.16000
,,,-159500000.000000000000,0.16000
,,,-159400000.000000000000,0.12000
,,,-159300000.000000000000,0.12000
,,,-159200000.000000000000,0.12000
,,,-159100000.000000000000,0.12000
,,,-159000000.000000000000,0.16000
,,,-158900000.000000000000,0.16000
,,,-158800000.000000000000,0.08000
,,,-158700000.000000000000,0.12000
,,,-158600000.000000000000,0.08000
,,,-158500000.000000000000,0.12000
,,,-158400000.000000000000,0.12000
,,,-158300000.000000000000,0.12000
,,,-158200000.000000000000,0.00
,,,-158100000.000000000000,0.12000
,,,-158000000.000000000000,0.12000
,,,-157900000.000000000000,0.16000
,,,-157800000.000000000000,0.12000
,,,-157700000.000000000000,0.16000
,,,-157600000.000000000000,0.00
,,,-157500000.000000000000,0.04000
,,,-157400000.000000000000,0.08000
,,,-157300000.000000000000,0.20000
,,,-157200000.000000000000,0.12000
,,,-157100000.000000000000,0.08000
,,,-157000000.000000000000,-0.04000
,,,-156900000.000000000000,0.12000
,,,-156800000.000000000000,0.12000
,,,-156700000.000000000000,0.12000
,,,-156600000.000000000000,0.08000
,,,-156500000.000000000000,0.04000
,,,-156400000.000000000000,0.12000
,,,-156300000.000000000000,0.12000
,,,-156200000.000000000000,0.16000
,,,-156100000.000000000000,0.04000
,,,-156000000.000000000000,0.08000
,,,-155900000.000000000000,0.08000
,,,-155800000.000000000000,0.08000
,,,-155700000.000000000000,0.08000
,,,-155600000.000000000000,0.16000
,,,-155500000.000000000000,0.08000
,,,-155400000.000000000000,0.08000
,,,-155300000.000000000000,0.12000
,,,-155200000.000000000000,0.12000
,,,-155100000.000000000000,0.12000
,,,-155000000.000000000000,0.08000
,,,-154900000.000000000000,0.08000
,,,-154800000.000000000000,0.12000
,,,-154700000.000000000000,0.12000
,,,-154600000.000000000000,0.08000
,,,-154500000.000000000000,0.12000
,,,-154400000.000000000000,0.12000
,,,-154300000.000000000000,0.16000
,,,-154200000.000000000000,0.12000
,,,-154100000.000000000000,0.08000
,,,-154000000.000000000000,0.12000
,,,-153900000.000000000000,0.08000
,,,-153800000.000000000000,0.08000
,,,-153700000.000000000000,0.12000
,,,-153600000.000000000000,0.04000
,,,-153500000.000000000000,0.12000
,,,-153400000.000000000000,0.08000
,,,-153300000.000000000000,0.12000
,,,-153200000.000000000000,0.16000
,,,-153100000.000000000000,0.16000
,,,-153000000.000000000000,0.08000
,,,-152900000.000000000000,0.12000
,,,-152800000.000000000000,0.12000
,,,-152700000.000000000000,0.12000
,,,-152600000.000000000000,0.12000
,,,-152500000.000000000000,0.12000
,,,-152400000.000000000000,0.12000
,,,-152300000.000000000000,0.16000
,,,-152200000.000000000000,0.08000
,,,-152100000.000000000000,0.16000
,,,-152000000.000000000000,0.16000
,,,-151900000.000000000000,0.12000
,,,-151800000.000000000000,0.16000
,,,-151700000.000000000000,0.16000
,,,-151600000.000000000000,0.16000
,,,-151500000.000000000000,0.20000
,,,-151400000.000000000000,0.16000
,,,-151300000.000000000000,0.16000
,,,-151200000.000000000000,0.16000
,,,-151100000.000000000000,0.16000
,,,-151000000.000000000000,0.24000
,,,-150900000.000000000000,0.20000
,,,-150800000.000000000000,0.12000
,,,-150700000.000000000000,0.16000
,,,-150600000.000000000000,0.20000
,,,-150500000.000000000000,0.20000
,,,-150400000.000000000000,0.16000
,,,-150300000.000000000000,0.24000
,,,-150200000.000000000000,0.20000
,,,-150100000.000000000000,0.20000
,,,-150000000.000000000000,0.20000
,,,-149900000.000000000000,0.20000
,,,-149800000.000000000000,0.24000
,,,-149700000.000000000000,0.24000
,,,-149600000.000000000000,0.20000
,,,-149500000.000000000000,0.20000
,,,-149400000.000000000000,0.28000
,,,-149300000.000000000000,0.24000
,,,-149200000.000000000000,0.20000
,,,-149100000.000000000000,0.28000
,,,-149000000.000000000000,0.28000
,,,-148900000.000000000000,0.32000
,,,-148800000.000000000000,0.28000
,,,-148700000.000000000000,0.28000
,,,-148600000.000000000000,0.28000
,,,-148500000.000000000000,0.36000
,,,-148400000.000000000000,0.28000
,,,-148300000.000000000000,0.32000
,,,-148200000.000000000000,0.28000
,,,-148100000.000000000000,0.32000
,,,-148000000.000000000000,0.32000
,,,-147900000.000000000000,0.32000
,,,-147800000.000000000000,0.32000
,,,-147700000.000000000000,0.32000
,,,-147600000.000000000000,0.36000
,,,-147500000.000000000000,0.36000
,,,-147400000.000000000000,0.32000
,,,-147300000.000000000000,0.40000
,,,-147200000.000000000000,0.32000
,,,-147100000.000000000000,0.40000
,,,-147000000.000000000000,0.40000
,,,-146900000.000000000000,0.36000
,,,-146800000.000000000000,0.44000
,,,-146700000.000000000000,0.44000
,,,-146600000.000000000000,0.44000
,,,-146500000.000000000000,0.40000
,,,-146400000.000000000000,0.40000
,,,-146300000.000000000000,0.48000
,,,-146200000.000000000000,0.48000
,,,-146100000.000000000000,0.48000
,,,-146000000.000000000000,0.56000
,,,-145900000.000000000000,0.48000
,,,-145800000.000000000000,0.52000
,,,-145700000.000000000000,0.44000
,,,-145600000.000000000000,0.52000
,,,-145500000.000000000000,0.48000
,,,-145400000.000000000000,0.52000
,,,-145300000.000000000000,0.56000
,,,-145200000.000000000000,0.60000
,,,-145100000.000000000000,0.60000
,,,-145000000.000000000000,0.60000
,,,-144900000.000000000000,0.60000
,,,-144800000.000000000000,0.60000
,,,-144700000.000000000000,0.60000
,,,-144600000.000000000000,0.64000
,,,-144500000.000000000000,0.64000
,,,-144400000.000000000000,0.64000
,,,-144300000.000000000000,0.64000
,,,-144200000.000000000000,0.68000
,,,-144100000.000000000000,0.64000
,,,-144000000.000000000000,0.68000
,,,-143900000.000000000000,0.64000
,,,-143800000.000000000000,0.64000
,,,-143700000.000000000000,0.64000
,,,-143600000.000000000000,0.72000
,,,-143500000.000000000000,0.72000
,,,-143400000.000000000000,0.72000
,,,-143300000.000000000000,0.72000
,,,-143200000.000000000000,0.72000
,,,-143100000.000000000000,0.76000
,,,-143000000.000000000000,0.80000
,,,-142900000.000000000000,0.80000
,,,-142800000.000000000000,0.80000
,,,-142700000.000000000000,0.80000
,,,-142600000.000000000000,0.80000
,,,-142500000.000000000000,0.84000
,,,-142400000.000000000000,0.84000
,,,-142300000.000000000000,0.88000
,,,-142200000.000000000000,0.88000
,,,-142100000.000000000000,0.84000
,,,-142000000.000000000000,0.88000
,,,-141900000.000000000000,0.92000
,,,-141800000.000000000000,0.92000
,,,-141700000.000000000000,0.92000
,,,-141600000.000000000000,0.88000
,,,-141500000.000000000000,0.92000
,,,-141400000.000000000000,0.92000
,,,-141300000.000000000000,0.96000
,,,-141200000.000000000000,0.96000
,,,-141100000.000000000000,1.04000
,,,-141000000.000000000000,0.92000
,,,-140900000.000000000000,0.96000
,,,-140800000.000000000000,1.04000
,,,-140700000.000000000000,1.08000
,,,-140600000.000000000000,1.08000
,,,-140500000.000000000000,1.04000
,,,-140400000.000000000000,1.04000
,,,-140300000.000000000000,1.12000
,,,-140200000.000000000000,1.04000
,,,-140100000.000000000000,1.04000
,,,-140000000.000000000000,1.12000
,,,-139900000.000000000000,1.08000
,,,-139800000.000000000000,1.12000
,,,-139700000.000000000000,1.12000
,,,-139600000.000000000000,1.12000
,,,-139500000.000000000000,1.12000
,,,-139400000.000000000000,1.12000
,,,-139300000.000000000000,1.12000
,,,-139200000.000000000000,1.16000
,,,-139100000.000000000000,1.16000
,,,-139000000.000000000000,1.20000
,,,-138900000.000000000000,1.20000
,,,-138800000.000000000000,1.16000
,,,-138700000.000000000000,1.20000
,,,-138600000.000000000000,1.24000
,,,-138500000.000000000000,1.24000
,,,-138400000.000000000000,1.24000
,,,-138300000.000000000000,1.24000
,,,-138200000.000000000000,1.28000
,,,-138100000.000000000000,1.24000
,,,-138000000.000000000000,1.28000
,,,-137900000.000000000000,1.24000
,,,-137800000.000000000000,1.24000
,,,-137700000.000000000000,1.28000
,,,-137600000.000000000000,1.28000
,,,-137500000.000000000000,1.32000
,,,-137400000.000000000000,1.32000
,,,-137300000.000000000000,1.32000
,,,-137200000.000000000000,1.28000
,,,-137100000.000000000000,1.32000
,,,-137000000.000000000000,1.32000
,,,-136900000.000000000000,1.32000
,,,-136800000.000000000000,1.36000
,,,-136700000.000000000000,1.40000
,,,-136600000.000000000000,1.44000
,,,-136500000.000000000000,1.40000
,,,-136400000.000000000000,1.40000
,,,-136300000.000000000000,1.44000
,,,-136200000.000000000000,1.32000
,,,-136100000.000000000000,1.44000
,,,-136000000.000000000000,1.40000
,,,-135900000.000000000000,1.44000
,,,-135800000.000000000000,1.44000
,,,-135700000.000000000000,1.44000
,,,-135600000.000000000000,1.40000
,,,-135500000.000000000000,1.44000
,,,-135400000.000000000000,1.44000
,,,-135300000.000000000000,1.44000
,,,-135200000.000000000000,1.40000
,,,-135100000.000000000000,1.40000
,,,-135000000.000000000000,1.44000
,,,-134900000.000000000000,1.44000
,,,-134800000.000000000000,1.48000
,,,-134700000.000000000000,1.48000
,,,-134600000.000000000000,1.44000
,,,-134500000.000000000000,1.44000
,,,-134400000.000000000000,1.48000
,,,-134300000.000000000000,1.48000
,,,-134200000.000000000000,1.48000
,,,-134100000.000000000000,1.48000
,,,-134000000.000000000000,1.56000
,,,-133900000.000000000000,1.56000
,,,-133800000.000000000000,1.52000
,,,-133700000.000000000000,1.56000
,,,-133600000.000000000000,1.52000
,,,-133500000.000000000000,1.52000
,,,-133400000.000000000000,1.56000
,,,-133300000.000000000000,1.56000
,,,-133200000.000000000000,1.56000
,,,-133100000.000000000000,1.52000
,,,-133000000.000000000000,1.56000
,,,-132900000.000000000000,1.56000
,,,-132800000.000000000000,1.56000
,,,-132700000.000000000000,1.52000
,,,-132600000.000000000000,1.56000
,,,-132500000.000000000000,1.56000
,,,-132400000.000000000000,1.56000
,,,-132300000.000000000000,1.56000
,,,-132200000.000000000000,1.56000
,,,-132100000.000000000000,1.56000
,,,-132000000.000000000000,1.56000
,,,-131900000.000000000000,1.60000
,,,-131800000.000000000000,1.56000
,,,-131700000.000000000000,1.56000
,,,-131600000.000000000000,1.60000
,,,-131500000.000000000000,1.56000
,,,-131400000.000000000000,1.56000
,,,-131300000.000000000000,1.56000
,,,-131200000.000000000000,1.60000
,,,-131100000.000000000000,1.56000
,,,-131000000.000000000000,1.56000
,,,-130900000.000000000000,1.60000
,,,-130800000.000000000000,1.56000
,,,-130700000.000000000000,1.56000
,,,-130600000.000000000000,1.56000
,,,-130500000.000000000000,1.60000
,,,-130400000.000000000000,1.56000
,,,-130300000.000000000000,1.56000
,,,-130200000.000000000000,1.56000
,,,-130100000.000000000000,1.56000
,,,-130000000.000000000000,1.56000
,,,-129900000.000000000000,1.56000
,,,-129800000.000000000000,1.60000
,,,-129700000.000000000000,1.56000
,,,-129600000.000000000000,1.56000
,,,-129500000.000000000000,1.56000
,,,-129400000.000000000000,1.56000
,,,-129300000.000000000000,1.56000
,,,-129200000.000000000000,1.60000
,,,-129100000.000000000000,1.56000
,,,-129000000.000000000000,1.56000
,,,-128900000.000000000000,1.56000
,,,-128800000.000000000000,1.56000
,,,-128700000.000000000000,1.56000
,,,-128600000.000000000000,1.56000
,,,-128500000.000000000000,1.56000
,,,-128400000.000000000000,1.52000
,,,-128300000.000000000000,1.52000
,,,-128200000.000000000000,1.52000
,,,-128100000.000000000000,1.56000
,,,-128000000.000000000000,1.52000
,,,-127900000.000000000000,1.56000
,,,-127800000.000000000000,1.52000
,,,-127700000.000000000000,1.56000
,,,-127600000.000000000000,1.52000
,,,-127500000.000000000000,1.56000
,,,-127400000.000000000000,1.52000
,,,-127300000.000000000000,1.52000
,,,-127200000.000000000000,1.52000
,,,-127100000.000000000000,1.56000
,,,-127000000.000000000000,1.52000
,,,-126900000.000000000000,1.44000
,,,-126800000.000000000000,1.48000
,,,-126700000.000000000000,1.52000
,,,-126600000.000000000000,1.56000
,,,-126500000.000000000000,1.52000
,,,-126400000.000000000000,1.48000
,,,-126300000.000000000000,1.48000
,,,-126200000.000000000000,1.44000
,,,-126100000.000000000000,1.48000
,,,-126000000.000000000000,1.48000
,,,-125900000.000000000000,1.44000
,,,-125800000.000000000000,1.48000
,,,-125700000.000000000000,1.52000
,,,-125600000.000000000000,1.48000
,,,-125500000.000000000000,1.44000
,,,-125400000.000000000000,1.44000
,,,-125300000.000000000000,1.44000
,,,-125200000.000000000000,1.44000
,,,-125100000.000000000000,1.44000
,,,-125000000.000000000000,1.44000
,,,-124900000.000000000000,1.44000
,,,-124800000.000000000000,1.44000
,,,-124700000.000000000000,1.44000
,,,-124600000.000000000000,1.44000
,,,-124500000.000000000000,1.44000
,,,-124400000.000000000000,1.48000
,,,-124300000.000000000000,1.40000
,,,-124200000.000000000000,1.44000
,,,-124100000.000000000000,1.40000
,,,-124000000.000000000000,1.40000
,,,-123900000.000000000000,1.36000
,,,-123800000.000000000000,1.44000
,,,-123700000.000000000000,1.40000
,,,-123600000.000000000000,1.36000
,,,-123500000.000000000000,1.44000
,,,-123400000.000000000000,1.40000
,,,-123300000.000000000000,1.40000
,,,-123200000.000000000000,1.44000
,,,-123100000.000000000000,1.40000
,,,-123000000.000000000000,1.40000
,,,-122900000.000000000000,1.32000
,,,-122800000.000000000000,1.40000
,,,-122700000.000000000000,1.32000
,,,-122600000.000000000000,1.32000
,,,-122500000.000000000000,1.32000
,,,-122400000.000000000000,1.32000
,,,-122300000.000000000000,1.28000
,,,-122200000.000000000000,1.28000
,,,-122100000.000000000000,1.32000
,,,-122000000.000000000000,1.28000
,,,-121900000.000000000000,1.24000
,,,-121800000.000000000000,1.28000
,,,-121700000.000000000000,1.28000
,,,-121600000.000000000000,1.28000
,,,-121500000.000000000000,1.28000
,,,-121400000.000000000000,1.24000
,,,-121300000.000000000000,1.28000
,,,-121200000.000000000000,1.24000
,,,-121100000.000000000000,1.24000
,,,-121000000.000000000000,1.24000
,,,-120900000.000000000000,1.24000
,,,-120800000.000000000000,1.24000
,,,-120700000.000000000000,1.24000
,,,-120600000.000000000000,1.24000
,,,-120500000.000000000000,1.24000
,,,-120400000.000000000000,1.24000
,,,-120300000.000000000000,1.16000
,,,-120200000.000000000000,1.16000
,,,-120100000.000000000000,1.16000
,,,-120000000.000000000000,1.20000
,,,-119900000.000000000000,1.16000
,,,-119800000.000000000000,1.20000
,,,-119700000.000000000000,1.16000
,,,-119600000.000000000000,1.20000
,,,-119500000.000000000000,1.16000
,,,-119400000.000000000000,1.20000
,,,-119300000.000000000000,1.12000
,,,-119200000.000000000000,1.16000
,,,-119100000.000000000000,1.20000
,,,-119000000.000000000000,1.12000
,,,-118900000.000000000000,1.12000
,,,-118800000.000000000000,1.12000
,,,-118700000.000000000000,1.12000
,,,-118600000.000000000000,1.08000
,,,-118500000.000000000000,1.12000
,,,-118400000.000000000000,1.08000
,,,-118300000.000000000000,1.08000
,,,-118200000.000000000000,1.08000
,,,-118100000.000000000000,1.12000
,,,-118000000.000000000000,1.08000
,,,-117900000.000000000000,1.08000
,,,-117800000.000000000000,1.12000
,,,-117700000.000000000000,1.08000
,,,-117600000.000000000000,1.00000
,,,-117500000.000000000000,1.12000
,,,-117400000.000000000000,1.00000
,,,-117300000.000000000000,1.04000
,,,-117200000.000000000000,1.08000
,,,-117100000.000000000000,1.08000
,,,-117000000.000000000000,1.00000
,,,-116900000.000000000000,1.00000
,,,-116800000.000000000000,1.04000
,,,-116700000.000000000000,1.00000
,,,-116600000.000000000000,1.04000
,,,-116500000.000000000000,0.92000
,,,-116400000.000000000000,1.00000
,,,-116300000.000000000000,1.00000
,,,-116200000.000000000000,0.96000
,,,-116100000.000000000000,0.96000
,,,-116000000.000000000000,0.96000
,,,-115900000.000000000000,0.92000
,,,-115800000.000000000000,0.92000
,,,-115700000.000000000000,1.00000
,,,-115600000.000000000000,0.92000
,,,-115500000.000000000000,0.96000
,,,-115400000.000000000000,0.96000
,,,-115300000.000000000000,0.92000
,,,-115200000.000000000000,0.92000
,,,-115100000.000000000000,0.92000
,,,-115000000.000000000000,0.92000
,,,-114900000.000000000000,0.92000
,,,-114800000.000000000000,0.88000
,,,-114700000.000000000000,0.92000
,,,-114600000.000000000000,0.88000
,,,-114500000.000000000000,0.88000
,,,-114400000.000000000000,0.88000
,,,-114300000.000000000000,0.84000
,,,-114200000.000000000000,0.84000
,,,-114100000.000000000000,0.84000
,,,-114000000.000000000000,0.84000
,,,-113900000.000000000000,0.84000
,,,-113800000.000000000000,0.84000
,,,-113700000.000000000000,0.88000
,,,-113600000.000000000000,0.84000
,,,-113500000.000000000000,0.84000
,,,-113400000.000000000000,0.84000
,,,-113300000.000000000000,0.84000
,,,-113200000.000000000000,0.80000
,,,-113100000.000000000000,0.80000
,,,-113000000.000000000000,0.80000
,,,-112900000.000000000000,0.84000
,,,-112800000.000000000000,0.84000
,,,-112700000.000000000000,0.84000
,,,-112600000.000000000000,0.80000
,,,-112500000.000000000000,0.84000
,,,-112400000.000000000000,0.80000
,,,-112300000.000000000000,0.80000
,,,-112200000.000000000000,0.80000
,,,-112100000.000000000000,0.80000
,,,-112000000.000000000000,0.80000
,,,-111900000.000000000000,0.80000
,,,-111800000.000000000000,0.80000
,,,-111700000.000000000000,0.80000
,,,-111600000.000000000000,0.80000
,,,-111500000.000000000000,0.76000
,,,-111400000.000000000000,0.80000
,,,-111300000.000000000000,0.80000
,,,-111200000.000000000000,0.80000
,,,-111100000.000000000000,0.80000
,,,-111000000.000000000000,0.80000
,,,-110900000.000000000000,0.84000
,,,-110800000.000000000000,0.76000
,,,-110700000.000000000000,0.80000
,,,-110600000.000000000000,0.80000
,,,-110500000.000000000000,0.76000
,,,-110400000.000000000000,0.80000
,,,-110300000.000000000000,0.80000
,,,-110200000.000000000000,0.80000
,,,-110100000.000000000000,0.80000
,,,-110000000.000000000000,0.80000
,,,-109900000.000000000000,0.76000
,,,-109800000.000000000000,0.76000
,,,-109700000.000000000000,0.76000
,,,-109600000.000000000000,0.80000
,,,-109500000.000000000000,0.76000
,,,-109400000.000000000000,0.80000
,,,-109300000.000000000000,0.76000
,,,-109200000.000000000000,0.80000
,,,-109100000.000000000000,0.76000
,,,-109000000.000000000000,0.80000
,,,-108900000.000000000000,0.80000
,,,-108800000.000000000000,0.80000
,,,-108700000.000000000000,0.84000
,,,-108600000.000000000000,0.76000
,,,-108500000.000000000000,0.80000
,,,-108400000.000000000000,0.80000
,,,-108300000.000000000000,0.80000
,,,-108200000.000000000000,0.80000
,,,-108100000.000000000000,0.80000
,,,-108000000.000000000000,0.80000
,,,-107900000.000000000000,0.80000
,,,-107800000.000000000000,0.80000
,,,-107700000.000000000000,0.80000
,,,-107600000.000000000000,0.80000
,,,-107500000.000000000000,0.84000
,,,-107400000.000000000000,0.80000
,,,-107300000.000000000000,0.84000
,,,-107200000.000000000000,0.80000
,,,-107100000.000000000000,0.80000
,,,-107000000.000000000000,0.80000
,,,-106900000.000000000000,0.88000
,,,-106800000.000000000000,0.88000
,,,-106700000.000000000000,0.84000
,,,-106600000.000000000000,0.84000
,,,-106500000.000000000000,0.84000
,,,-106400000.000000000000,0.92000
,,,-106300000.000000000000,0.92000
,,,-106200000.000000000000,0.88000
,,,-106100000.000000000000,0.88000
,,,-106000000.000000000000,0.88000
,,,-105900000.000000000000,0.92000
,,,-105800000.000000000000,0.92000
,,,-105700000.000000000000,0.92000
,,,-105600000.000000000000,0.92000
,,,-105500000.000000000000,0.96000
,,,-105400000.000000000000,0.96000
,,,-105300000.000000000000,0.92000
,,,-105200000.000000000000,0.96000
,,,-105100000.000000000000,0.96000
,,,-105000000.000000000000,0.96000
,,,-104900000.000000000000,1.00000
,,,-104800000.000000000000,0.92000
,,,-104700000.000000000000,1.00000
,,,-104600000.000000000000,0.96000
,,,-104500000.000000000000,1.00000
,,,-104400000.000000000000,0.92000
,,,-104300000.000000000000,1.00000
,,,-104200000.000000000000,0.92000
,,,-104100000.000000000000,1.00000
,,,-104000000.000000000000,1.00000
,,,-103900000.000000000000,1.00000
,,,-103800000.000000000000,1.04000
,,,-103700000.000000000000,1.04000
,,,-103600000.000000000000,1.00000
,,,-103500000.000000000000,1.04000
,,,-103400000.000000000000,1.08000
,,,-103300000.000000000000,1.04000
,,,-103200000.000000000000,1.08000
,,,-103100000.000000000000,1.08000
,,,-103000000.000000000000,1.12000
,,,-102900000.000000000000,1.12000
,,,-102800000.000000000000,1.12000
,,,-102700000.000000000000,1.12000
,,,-102600000.000000000000,1.12000
,,,-102500000.000000000000,1.16000
,,,-102400000.000000000000,1.16000
,,,-102300000.000000000000,1.20000
,,,-102200000.000000000000,1.16000
,,,-102100000.000000000000,1.16000
,,,-102000000.000000000000,1.16000
,,,-101900000.000000000000,1.16000
,,,-101800000.000000000000,1.24000
,,,-101700000.000000000000,1.16000
,,,-101600000.000000000000,1.24000
,,,-101500000.000000000000,1.24000
,,,-101400000.000000000000,1.24000
,,,-101300000.000000000000,1.24000
,,,-101200000.000000000000,1.24000
,,,-101100000.000000000000,1.24000
,,,-101000000.000000000000,1.24000
