Record Length,15000,,Source,CH1
,,,-570500050.000000000000,1.64000
,,,-570400000.000000000000,1.64000
,,,-570300050.000000000000,1.60000
,,,-570200000.000000000000,1.60000
,,,-570100050.000000000000,1.60000
,,,-570000000.000000000000,1.64000
,,,-569900050.000000000000,1.64000
,,,-569800000.000000000000,1.64000
,,,-569700050.000000000000,1.64000
,,,-569600000.000000000000,1.56000
,,,-569500050.000000000000,1.60000
,,,-569400000.000000000000,1.56000
,,,-569300050.000000000000,1.52000
,,,-569200000.000000000000,1.52000
,,,-569100050.000000000000,1.52000
,,,-569000000.000000000000,1.48000
,,,-568900050.000000000000,1.48000
,,,-568800000.000000000000,1.48000
,,,-568700050.000000000000,1.48000
,,,-568600000.000000000000,1.48000
,,,-568500050.000000000000,1.48000
,,,-568400000.000000000000,1.48000
,,,-568300050.000000000000,1.44000
,,,-568200000.000000000000,1.44000
,,,-568100050.000000000000,1.44000
,,,-568000000.000000000000,1.44000
,,,-567900050.000000000000,1.40000
,,,-567800000.000000000000,1.40000
,,,-567700050.000000000000,1.36000
,,,-567600000.000000000000,1.40000
,,,-567500050.000000000000,1.32000
,,,-567400000.000000000000,1.40000
,,,-567300050.000000000000,1.36000
,,,-567200000.000000000000,1.32000
,,,-567100050.000000000000,1.32000
,,,-567000000.000000000000,1.28000
,,,-566900050.000000000000,1.28000
,,,-566800000.000000000000,1.28000
,,,-566700050.000000000000,1.28000
,,,-566600000.000000000000,1.24000
,,,-566500050.000000000000,1.24000
,,,-566400000.000000000000,1.24000
,,,-566300050.000000000000,1.24000
,,,-566200000.000000000000,1.24000
,,,-566100050.000000000000,1.24000
,,,-566000000.000000000000,1.20000
,,,-565900050.000000000000,1.20000
,,,-565800000.000000000000,1.20000
,,,-565700050.000000000000,1.24000
,,,-565600000.000000000000,1.24000
,,,-565500050.000000000000,1.12000
,,,-565400000.000000000000,1.16000
,,,-565300050.000000000000,1.16000
,,,-565200000.000000000000,1.16000
,,,-565100050.000000000000,1.16000
,,,-565000000.000000000000,1.12000
,,,-564900050.000000000000,1.12000
,,,-564800000.000000000000,1.12000
,,,-564700050.000000000000,1.04000
,,,-564600000.000000000000,1.08000
,,,-564500050.000000000000,1.08000
,,,-564400000.000000000000,1.04000
,,,-564300050.000000000000,1.04000
,,,-564200000.000000000000,1.00000
,,,-564100050.000000000000,1.00000
,,,-564000000.000000000000,1.04000
,,,-563900050.000000000000,1.04000
,,,-563800000.000000000000,1.04000
,,,-563700050.000000000000,0.92000
,,,-563600000.000000000000,1.00000
,,,-563500050.000000000000,1.00000
,,,-563400000.000000000000,1.00000
,,,-563300050.000000000000,1.00000
,,,-563200000.000000000000,0.92000
,,,-563100050.000000000000,0.92000
,,,-563000000.000000000000,0.96000
,,,-562900050.000000000000,0.92000
,,,-562800000.000000000000,0.96000
,,,-562700050.000000000000,0.92000
,,,-562600000.000000000000,0.92000
,,,-562500050.000000000000,0.88000
,,,-562400000.000000000000,0.92000
,,,-562300050.000000000000,0.88000
,,,-562200000.000000000000,0.92000
,,,-562100050.000000000000,0.88000
,,,-562000000.000000000000,0.84000
,,,-561900050.000000000000,0.92000
,,,-561800000.000000000000,0.80000
,,,-561700050.000000000000,0.88000
,,,-561600000.000000000000,0.80000
,,,-561500050.000000000000,0.88000
,,,-561400000.000000000000,0.80000
,,,-561300050.000000000000,0.84000
,,,-561200000.000000000000,0.80000
,,,-561100050.000000000000,0.84000
,,,-561000000.000000000000,0.80000
,,,-560900050.000000000000,0.80000
,,,-560800000.000000000000,0.80000
,,,-560700050.000000000000,0.80000
,,,-560600000.000000000000,0.76000
,,,-560500050.000000000000,0.76000
,,,-560400000.000000000000,0.80000
,,,-560300050.000000000000,0.80000
,,,-560200000.000000000000,0.76000
,,,-560100050.000000000000,0.76000
,,,-560000000.000000000000,0.72000
,,,-559900050.000000000000,0.68000
,,,-559800000.000000000000,0.72000
,,,-559700050.000000000000,0.76000
,,,-559600000.000000000000,0.68000
,,,-559500050.000000000000,0.72000
,,,-559400000.000000000000,0.68000
,,,-559300050.000000000000,0.72000
,,,-559200000.000000000000,0.68000
,,,-559100050.000000000000,0.68000
,,,-559000000.000000000000,0.68000
,,,-558900050.000000000000,0.68000
,,,-558800000.000000000000,0.64000
,,,-558700050.000000000000,0.72000
,,,-558600000.000000000000,0.68000
,,,-558500050.000000000000,0.64000
,,,-558400000.000000000000,0.68000
,,,-558300050.000000000000,0.68000
,,,-558200000.000000000000,0.64000
,,,-558100050.000000000000,0.72000
,,,-558000000.000000000000,0.64000
,,,-557900050.000000000000,0.64000
,,,-557800000.000000000000,0.64000
,,,-557700050.000000000000,0.64000
,,,-557600000.000000000000,0.60000
,,,-557500050.000000000000,0.64000
,,,-557400000.000000000000,0.64000
,,,-557300050.000000000000,0.64000
,,,-557200000.000000000000,0.64000
,,,-557100050.000000000000,0.60000
,,,-557000000.000000000000,0.60000
,,,-556900050.000000000000,0.64000
,,,-556800000.000000000000,0.60000
,,,-556700050.000000000000,0.60000
,,,-556600000.000000000000,0.60000
,,,-556500050.000000000000,0.64000
,,,-556400000.000000000000,0.64000
,,,-556300050.000000000000,0.60000
,,,-556200000.000000000000,0.64000
,,,-556100050.000000000000,0.60000
,,,-556000000.000000000000,0.60000
,,,-555900050.000000000000,0.60000
,,,-555800000.000000000000,0.60000
,,,-555700050.000000000000,0.60000
,,,-555600000.000000000000,0.56000
,,,-555500050.000000000000,0.64000
,,,-555400000.000000000000,0.60000
,,,-555300050.000000000000,0.60000
,,,-555200000.000000000000,0.60000
,,,-555100050.000000000000,0.60000
,,,-555000000.000000000000,0.60000
,,,-554900050.000000000000,0.60000
,,,-554800000.000000000000,0.60000
,,,-554700050.000000000000,0.60000
,,,-554600000.000000000000,0.64000
,,,-554500050.000000000000,0.60000
,,,-554400000.000000000000,0.60000
,,,-554300050.000000000000,0.56000
,,,-554200000.000000000000,0.64000
,,,-554100050.000000000000,0.60000
,,,-554000000.000000000000,0.64000
,,,-553900050.000000000000,0.60000
,,,-553800000.000000000000,0.64000
,,,-553700050.000000000000,0.64000
,,,-553600000.000000000000,0.60000
,,,-553500050.000000000000,0.64000
,,,-553400000.000000000000,0.64000
,,,-553300050.000000000000,0.64000
,,,-553200000.000000000000,0.64000
,,,-553100050.000000000000,0.60000
,,,-553000000.000000000000,0.60000
,,,-552900050.000000000000,0.60000
,,,-552800000.000000000000,0.64000
,,,-552700050.000000000000,0.60000
,,,-552600000.000000000000,0.64000
,,,-552500050.000000000000,0.60000
,,,-552400000.000000000000,0.72000
,,,-552300050.000000000000,0.64000
,,,-552200000.000000000000,0.64000
,,,-552100050.000000000000,0.68000
,,,-552000000.000000000000,0.68000
,,,-551900050.000000000000,0.64000
,,,-551800000.000000000000,0.64000
,,,-551700050.000000000000,0.68000
,,,-551600000.000000000000,0.68000
,,,-551500050.000000000000,0.68000
,,,-551400000.000000000000,0.68000
,,,-551300050.000000000000,0.68000
,,,-551200000.000000000000,0.72000
,,,-551100050.000000000000,0.68000
,,,-551000000.000000000000,0.68000
,,,-550900050.000000000000,0.76000
,,,-550800000.000000000000,0.68000
,,,-550700050.000000000000,0.76000
,,,-550600000.000000000000,0.80000
,,,-550500050.000000000000,0.80000
,,,-550400000.000000000000,0.76000
,,,-550300050.000000000000,0.68000
,,,-550200000.000000000000,0.68000
,,,-550100050.000000000000,0.68000
,,,-550000000.000000000000,0.84000
,,,-549900050.000000000000,0.84000
,,,-549800000.000000000000,0.84000
,,,-549700050.000000000000,0.80000
,,,-549600000.000000000000,0.80000
,,,-549500050.000000000000,0.80000
,,,-549400000.000000000000,0.80000
,,,-549300050.000000000000,0.80000
,,,-549200000.000000000000,0.80000
,,,-549100050.000000000000,0.80000
,,,-549000000.000000000000,0.88000
,,,-548900050.000000000000,0.84000
,,,-548800000.000000000000,0.84000
,,,-548700050.000000000000,0.88000
,,,-548600000.000000000000,0.92000
,,,-548500050.000000000000,0.92000
,,,-548400000.000000000000,0.92000
,,,-548300050.000000000000,0.88000
,,,-548200000.000000000000,0.92000
,,,-548100050.000000000000,1.04000
,,,-548000000.000000000000,0.96000
,,,-547900050.000000000000,0.92000
,,,-547800000.000000000000,0.96000
,,,-547700050.000000000000,0.96000
,,,-547600000.000000000000,1.00000
,,,-547500050.000000000000,1.00000
,,,-547400000.000000000000,1.08000
,,,-547300050.000000000000,1.08000
,,,-547200000.000000000000,1.04000
,,,-547100050.000000000000,1.12000
,,,-547000000.000000000000,1.08000
,,,-546900050.000000000000,1.08000
,,,-546800000.000000000000,1.08000
,,,-546700050.000000000000,1.12000
,,,-546600000.000000000000,1.12000
,,,-546500050.000000000000,1.12000
,,,-546400000.000000000000,1.16000
,,,-546300050.000000000000,1.12000
,,,-546200000.000000000000,1.16000
,,,-546100050.000000000000,1.12000
,,,-546000000.000000000000,1.16000
,,,-545900050.000000000000,1.16000
,,,-545800000.000000000000,1.24000
,,,-545700050.000000000000,1.24000
,,,-545600000.000000000000,1.24000
,,,-545500050.000000000000,1.28000
,,,-545400000.000000000000,1.28000
,,,-545300050.000000000000,1.24000
,,,-545200000.000000000000,1.28000
,,,-545100050.000000000000,1.28000
,,,-545000000.000000000000,1.32000
,,,-544900050.000000000000,1.36000
,,,-544800000.000000000000,1.28000
,,,-544700050.000000000000,1.40000
,,,-544600000.000000000000,1.36000
,,,-544500050.000000000000,1.36000
,,,-544400000.000000000000,1.36000
,,,-544300050.000000000000,1.36000
,,,-544200000.000000000000,1.40000
,,,-544100050.000000000000,1.40000
,,,-544000000.000000000000,1.40000
,,,-543900050.000000000000,1.44000
,,,-543800000.000000000000,1.48000
,,,-543700050.000000000000,1.44000
,,,-543600000.000000000000,1.48000
,,,-543500050.000000000000,1.48000
,,,-543400000.000000000000,1.52000
,,,-543300050.000000000000,1.52000
,,,-543200000.000000000000,1.56000
,,,-543100050.000000000000,1.52000
,,,-543000000.000000000000,1.56000
,,,-542900050.000000000000,1.60000
,,,-542800000.000000000000,1.60000
,,,-542700050.000000000000,1.56000
,,,-542600000.000000000000,1.64000
,,,-542500050.000000000000,1.68000
,,,-542400000.000000000000,1.60000
,,,-542300050.000000000000,1.64000
,,,-542200000.000000000000,1.60000
,,,-542100050.000000000000,1.72000
,,,-542000000.000000000000,1.72000
,,,-541900050.000000000000,1.72000
,,,-541800000.000000000000,1.76000
,,,-541700050.000000000000,1.80000
,,,-541600000.000000000000,1.76000
,,,-541500050.000000000000,1.80000
,,,-541400000.000000000000,1.80000
,,,-541300050.000000000000,1.80000
,,,-541200000.000000000000,1.80000
,,,-541100050.000000000000,1.84000
,,,-541000000.000000000000,1.80000
,,,-540900050.000000000000,1.88000
,,,-540800000.000000000000,1.88000
,,,-540700050.000000000000,1.92000
,,,-540600000.000000000000,1.92000
,,,-540500050.000000000000,1.92000
,,,-540400000.000000000000,1.96000
,,,-540300050.000000000000,1.88000
,,,-540200000.000000000000,1.92000
,,,-540100050.000000000000,1.92000
,,,-540000000.000000000000,2.00000
,,,-539900050.000000000000,2.04000
,,,-539800000.000000000000,2.00000
,,,-539700050.000000000000,2.04000
,,,-539600000.000000000000,2.08000
,,,-539500050.000000000000,2.08000
,,,-539400000.000000000000,2.08000
,,,-539300050.000000000000,2.08000
,,,-539200000.000000000000,2.12000
,,,-539100050.000000000000,2.12000
,,,-539000000.000000000000,2.12000
,,,-538900050.000000000000,2.16000
,,,-538800000.000000000000,2.16000
,,,-538700050.000000000000,2.12000
,,,-538600000.000000000000,2.24000
,,,-538500050.000000000000,2.24000
,,,-538400000.000000000000,2.20000
,,,-538300050.000000000000,2.28000
,,,-538200000.000000000000,2.28000
,,,-538100050.000000000000,2.24000
,,,-538000000.000000000000,2.24000
,,,-537900050.000000000000,2.32000
,,,-537800000.000000000000,2.36000
,,,-537700050.000000000000,2.36000
,,,-537600000.000000000000,2.36000
,,,-537500050.000000000000,2.36000
,,,-537400000.000000000000,2.36000
,,,-537300050.000000000000,2.36000
,,,-537200000.000000000000,2.40000
,,,-537100050.000000000000,2.44000
,,,-537000000.000000000000,2.40000
,,,-536900050.000000000000,2.44000
,,,-536800000.000000000000,2.44000
,,,-536700000.000000000000,2.44000
,,,-536600000.000000000000,2.52000
,,,-536500000.000000000000,2.52000
,,,-536400000.000000000000,2.52000
,,,-536300000.000000000000,2.56000
,,,-536200000.000000000000,2.52000
,,,-536100000.000000000000,2.56000
,,,-536000000.000000000000,2.56000
,,,-535900000.000000000000,2.60000
,,,-535800000.000000000000,2.60000
,,,-535700000.000000000000,2.60000
,,,-535600000.000000000000,2.60000
,,,-535500000.000000000000,2.68000
,,,-535400000.000000000000,2.64000
,,,-535300000.000000000000,2.68000
,,,-535200000.000000000000,2.68000
,,,-535100000.000000000000,2.68000
,,,-535000000.000000000000,2.72000
,,,-534900000.000000000000,2.76000
,,,-534800000.000000000000,2.80000
,,,-534700000.000000000000,2.72000
,,,-534600000.000000000000,2.84000
,,,-534500000.000000000000,2.80000
,,,-534400000.000000000000,2.76000
,,,-534300000.000000000000,2.80000
,,,-534200000.000000000000,2.80000
,,,-534100000.000000000000,2.84000
,,,-534000000.000000000000,2.84000
,,,-533900000.000000000000,2.88000
,,,-533800000.000000000000,2.84000
,,,-533700000.000000000000,2.88000
,,,-533600000.000000000000,2.88000
,,,-533500000.000000000000,2.92000
,,,-533400000.000000000000,2.92000
,,,-533300000.000000000000,2.92000
,,,-533200000.000000000000,2.96000
,,,-533100000.000000000000,2.92000
,,,-533000000.000000000000,3.00000
,,,-532900000.000000000000,3.00000
,,,-532800000.000000000000,3.04000
,,,-532700000.000000000000,3.00000
,,,-532600000.000000000000,3.00000
,,,-532500000.000000000000,3.04000
,,,-532400000.000000000000,3.12000
,,,-532300000.000000000000,3.08000
,,,-532200000.000000000000,3.04000
,,,-532100000.000000000000,3.04000
,,,-532000000.000000000000,3.16000
,,,-531900000.000000000000,3.16000
,,,-531800000.000000000000,3.16000
,,,-531700000.000000000000,3.12000
,,,-531600000.000000000000,3.12000
,,,-531500000.000000000000,3.12000
,,,-531400000.000000000000,3.16000
,,,-531300000.000000000000,3.20000
,,,-531200000.000000000000,3.24000
,,,-531100000.000000000000,3.20000
,,,-531000000.000000000000,3.24000
,,,-530900000.000000000000,3.16000
,,,-530800000.000000000000,3.24000
,,,-530700000.000000000000,3.24000
,,,-530600000.000000000000,3.24000
,,,-530500000.000000000000,3.20000
,,,-530400000.000000000000,3.24000
,,,-530300000.000000000000,3.24000
,,,-530200000.000000000000,3.24000
,,,-530100000.000000000000,3.24000
,,,-530000000.000000000000,3.28000
,,,-529900000.000000000000,3.32000
,,,-529800000.000000000000,3.36000
,,,-529700000.000000000000,3.32000
,,,-529600000.000000000000,3.32000
,,,-529500000.000000000000,3.36000
,,,-529400000.000000000000,3.36000
,,,-529300000.000000000000,3.32000
,,,-529200000.000000000000,3.32000
,,,-529100000.000000000000,3.36000
,,,-529000000.000000000000,3.36000
,,,-528900000.000000000000,3.32000
,,,-528800000.000000000000,3.36000
,,,-528700000.000000000000,3.36000
,,,-528600000.000000000000,3.36000
,,,-528500000.000000000000,3.40000
,,,-528400000.000000000000,3.48000
,,,-528300000.000000000000,3.36000
,,,-528200000.000000000000,3.40000
,,,-528100000.000000000000,3.36000
,,,-528000000.000000000000,3.40000
,,,-527900000.000000000000,3.40000
,,,-527800000.000000000000,3.44000
,,,-527700000.000000000000,3.44000
,,,-527600000.000000000000,3.40000
,,,-527500000.000000000000,3.44000
,,,-527400000.000000000000,3.40000
,,,-527300000.000000000000,3.40000
,,,-527200000.000000000000,3.40000
,,,-527100000.000000000000,3.52000
,,,-527000000.000000000000,3.40000
,,,-526900000.000000000000,3.40000
,,,-526800000.000000000000,3.40000
,,,-526700000.000000000000,3.48000
,,,-526600000.000000000000,3.52000
,,,-526500000.000000000000,3.52000
,,,-526400000.000000000000,3.44000
,,,-526300000.000000000000,3.48000
,,,-526200000.000000000000,3.48000
,,,-526100000.000000000000,3.48000
,,,-526000000.000000000000,3.48000
,,,-525900000.000000000000,3.52000
,,,-525800000.000000000000,3.56000
,,,-525700000.000000000000,3.48000
,,,-525600000.000000000000,3.48000
,,,-525500000.000000000000,3.52000
,,,-525400000.000000000000,3.48000
,,,-525300000.000000000000,3.56000
,,,-525200000.000000000000,3.52000
,,,-525100000.000000000000,3.52000
,,,-525000000.000000000000,3.48000
,,,-524900000.000000000000,3.48000
,,,-524800000.000000000000,3.56000
,,,-524700000.000000000000,3.48000
,,,-524600000.000000000000,3.52000
,,,-524500000.000000000000,3.52000
,,,-524400000.000000000000,3.56000
,,,-524300000.000000000000,3.52000
,,,-524200000.000000000000,3.56000
,,,-524100000.000000000000,3.52000
,,,-524000000.000000000000,3.52000
,,,-523900000.000000000000,3.56000
,,,-523800000.000000000000,3.52000
,,,-523700000.000000000000,3.52000
,,,-523600000.000000000000,3.56000
,,,-523500000.000000000000,3.60000
,,,-523400000.000000000000,3.56000
,,,-523300000.000000000000,3.56000
,,,-523200000.000000000000,3.56000
,,,-523100000.000000000000,3.52000
,,,-523000000.000000000000,3.60000
,,,-522900000.000000000000,3.56000
,,,-522800000.000000000000,3.60000
,,,-522700000.000000000000,3.60000
,,,-522600000.000000000000,3.64000
,,,-522500000.000000000000,3.64000
,,,-522400000.000000000000,3.56000
,,,-522300000.000000000000,3.56000
,,,-522200000.000000000000,3.60000
,,,-522100000.000000000000,3.56000
,,,-522000000.000000000000,3.64000
,,,-521900000.000000000000,3.56000
,,,-521800000.000000000000,3.56000
,,,-521700000.000000000000,3.60000
,,,-521600000.000000000000,3.64000
,,,-521500000.000000000000,3.52000
,,,-521400000.000000000000,3.64000
,,,-521300000.000000000000,3.60000
,,,-521200000.000000000000,3.60000
,,,-521100000.000000000000,3.56000
,,,-521000000.000000000000,3.52000
,,,-520900000.000000000000,3.60000
,,,-520800000.000000000000,3.64000
,,,-520700000.000000000000,3.56000
,,,-520600000.000000000000,3.64000
,,,-520500000.000000000000,3.64000
,,,-520400000.000000000000,3.60000
,,,-520300000.000000000000,3.56000
,,,-520200000.000000000000,3.56000
,,,-520100000.000000000000,3.56000
,,,-520000000.000000000000,3.60000
,,,-519900000.000000000000,3.60000
,,,-519800000.000000000000,3.64000
,,,-519700000.000000000000,3.64000
,,,-519600000.000000000000,3.64000
,,,-519500000.000000000000,3.56000
,,,-519400000.000000000000,3.60000
,,,-519300000.000000000000,3.56000
,,,-519200000.000000000000,3.60000
,,,-519100000.000000000000,3.56000
,,,-519000000.000000000000,3.60000
,,,-518900000.000000000000,3.64000
,,,-518800000.000000000000,3.64000
,,,-518700000.000000000000,3.60000
,,,-518600000.000000000000,3.68000
,,,-518500000.000000000000,3.64000
,,,-518400000.000000000000,3.56000
,,,-518300000.000000000000,3.64000
,,,-518200000.000000000000,3.64000
,,,-518100000.000000000000,3.64000
,,,-518000000.000000000000,3.60000
,,,-517900000.000000000000,3.60000
,,,-517800000.000000000000,3.52000
,,,-517700000.000000000000,3.56000
,,,-517600000.000000000000,3.52000
,,,-517500000.000000000000,3.60000
,,,-517400000.000000000000,3.56000
,,,-517300000.000000000000,3.56000
,,,-517200000.000000000000,3.56000
,,,-517100000.000000000000,3.60000
,,,-517000000.000000000000,3.56000
,,,-516900000.000000000000,3.64000
,,,-516800000.000000000000,3.60000
,,,-516700000.000000000000,3.56000
,,,-516600000.000000000000,3.56000
,,,-516500000.000000000000,3.60000
,,,-516400000.000000000000,3.60000
,,,-516300000.000000000000,3.48000
,,,-516200000.000000000000,3.52000
,,,-516100000.000000000000,3.48000
,,,-516000000.000000000000,3.56000
,,,-515900000.000000000000,3.48000
,,,-515800000.000000000000,3.48000
,,,-515700000.000000000000,3.48000
,,,-515600000.000000000000,3.52000
,,,-515500000.000000000000,3.48000
,,,-515400000.000000000000,3.52000
,,,-515300000.000000000000,3.48000
,,,-515200000.000000000000,3.48000
,,,-515100000.000000000000,3.48000
,,,-515000000.000000000000,3.52000
,,,-514900000.000000000000,3.48000
,,,-514800000.000000000000,3.44000
,,,-514700000.000000000000,3.40000
,,,-514600000.000000000000,3.52000
,,,-514500000.000000000000,3.44000
,,,-514400000.000000000000,3.40000
,,,-514300000.000000000000,3.52000
,,,-514200000.000000000000,3.48000
,,,-514100000.000000000000,3.48000
,,,-514000000.000000000000,3.48000
,,,-513900000.000000000000,3.48000
,,,-513800000.000000000000,3.40000
,,,-513700000.000000000000,3.36000
,,,-513600000.000000000000,3.40000
,,,-513500000.000000000000,3.40000
,,,-513400000.000000000000,3.44000
,,,-513300000.000000000000,3.36000
,,,-513200000.000000000000,3.44000
,,,-513100000.000000000000,3.40000
,,,-513000000.000000000000,3.44000
,,,-512900000.000000000000,3.36000
,,,-512800000.000000000000,3.32000
,,,-512700000.000000000000,3.36000
,,,-512600000.000000000000,3.36000
,,,-512500000.000000000000,3.44000
,,,-512400000.000000000000,3.40000
,,,-512300000.000000000000,3.36000
,,,-512200000.000000000000,3.36000
,,,-512100000.000000000000,3.36000
,,,-512000000.000000000000,3.32000
,,,-511900000.000000000000,3.28000
,,,-511800000.000000000000,3.32000
,,,-511700000.000000000000,3.36000
,,,-511600000.000000000000,3.36000
,,,-511500000.000000000000,3.36000
,,,-511400000.000000000000,3.32000
,,,-511300000.000000000000,3.32000
,,,-511200000.000000000000,3.32000
,,,-511100000.000000000000,3.32000
,,,-511000000.000000000000,3.36000
,,,-510900000.000000000000,3.32000
,,,-510800000.000000000000,3.28000
,,,-510700000.000000000000,3.36000
,,,-510600000.000000000000,3.36000
,,,-510500000.000000000000,3.24000
,,,-510400000.000000000000,3.28000
,,,-510300000.000000000000,3.36000
,,,-510200000.000000000000,3.36000
,,,-510100000.000000000000,3.36000
,,,-510000000.000000000000,3.32000
,,,-509900000.000000000000,3.28000
,,,-509800000.000000000000,3.36000
,,,-509700000.000000000000,3.28000
,,,-509600000.000000000000,3.28000
,,,-509500000.000000000000,3.24000
,,,-509400000.000000000000,3.32000
,,,-509300000.000000000000,3.32000
,,,-509200000.000000000000,3.24000
,,,-509100000.000000000000,3.28000
,,,-509000000.000000000000,3.32000
,,,-508900000.000000000000,3.28000
,,,-508800000.000000000000,3.24000
,,,-508700000.000000000000,3.28000
,,,-508600000.000000000000,3.24000
,,,-508500000.000000000000,3.32000
,,,-508400000.000000000000,3.32000
,,,-508300000.000000000000,3.24000
,,,-508200000.000000000000,3.32000
,,,-508100000.000000000000,3.28000
,,,-508000000.000000000000,3.20000
,,,-507900000.000000000000,3.28000
,,,-507800000.000000000000,3.24000
,,,-507700000.000000000000,3.20000
,,,-507600000.000000000000,3.28000
,,,-507500000.000000000000,3.24000
,,,-507400000.000000000000,3.24000
,,,-507300000.000000000000,3.28000
,,,-507200000.000000000000,3.24000
,,,-507100000.000000000000,3.24000
,,,-507000000.000000000000,3.20000
,,,-506900000.000000000000,3.24000
,,,-506800000.000000000000,3.24000
,,,-506700000.000000000000,3.20000
,,,-506600000.000000000000,3.32000
,,,-506500000.000000000000,3.20000
,,,-506400000.000000000000,3.16000
,,,-506300000.000000000000,3.24000
,,,-506200000.000000000000,3.28000
,,,-506100000.000000000000,3.24000
,,,-506000000.000000000000,3.28000
,,,-505900000.000000000000,3.24000
,,,-505800000.000000000000,3.24000
,,,-505700000.000000000000,3.28000
,,,-505600000.000000000000,3.24000
,,,-505500000.000000000000,3.20000
,,,-505400000.000000000000,3.24000
,,,-505300000.000000000000,3.32000
,,,-505200000.000000000000,3.20000
,,,-505100000.000000000000,3.20000
,,,-505000000.000000000000,3.28000
,,,-504900000.000000000000,3.20000
,,,-504800000.000000000000,3.32000
,,,-504700000.000000000000,3.24000
,,,-504600000.000000000000,3.24000
,,,-504500000.000000000000,3.28000
,,,-504400000.000000000000,3.24000
,,,-504300000.000000000000,3.32000
,,,-504200000.000000000000,3.32000
,,,-504100000.000000000000,3.32000
,,,-504000000.000000000000,3.32000
,,,-503900000.000000000000,3.28000
,,,-503800000.000000000000,3.24000
,,,-503700000.000000000000,3.32000
,,,-503600000.000000000000,3.28000
,,,-503500000.000000000000,3.28000
,,,-503400000.000000000000,3.32000
,,,-503300000.000000000000,3.28000
,,,-503200000.000000000000,3.32000
,,,-503100000.000000000000,3.24000
,,,-503000000.000000000000,3.28000
,,,-502900000.000000000000,3.32000
,,,-502800000.000000000000,3.36000
,,,-502700000.000000000000,3.32000
,,,-502600000.000000000000,3.36000
,,,-502500000.000000000000,3.24000
,,,-502400000.000000000000,3.36000
,,,-502300000.000000000000,3.40000
,,,-502200000.000000000000,3.28000
,,,-502100000.000000000000,3.36000
,,,-502000000.000000000000,3.28000
,,,-501900000.000000000000,3.40000
,,,-501800000.000000000000,3.36000
,,,-501700000.000000000000,3.32000
,,,-501600000.000000000000,3.32000
,,,-501500000.000000000000,3.32000
,,,-501400000.000000000000,3.40000
,,,-501300000.000000000000,3.36000
,,,-501200000.000000000000,3.40000
,,,-501100000.000000000000,3.36000
,,,-501000000.000000000000,3.40000
,,,-500900000.000000000000,3.40000
,,,-500800000.000000000000,3.36000
,,,-500700000.000000000000,3.40000
,,,-500600000.000000000000,3.36000
,,,-500500000.000000000000,3.44000
,,,-500400000.000000000000,3.48000
,,,-500300000.000000000000,3.40000
,,,-500200000.000000000000,3.40000
,,,-500100000.000000000000,3.40000
,,,-500000000.000000000000,3.44000
,,,-499900000.000000000000,3.44000
,,,-499800000.000000000000,3.48000
,,,-499700000.000000000000,3.44000
,,,-499600000.000000000000,3.44000
,,,-499500000.000000000000,3.48000
,,,-499400000.000000000000,3.40000
,,,-499300000.000000000000,3.44000
,,,-499200000.000000000000,3.48000
,,,-499100000.000000000000,3.44000
,,,-499000000.000000000000,3.44000
,,,-498900000.000000000000,3.48000
,,,-498800000.000000000000,3.48000
,,,-498700000.000000000000,3.48000
,,,-498600000.000000000000,3.48000
,,,-498500000.000000000000,3.52000
,,,-498400000.000000000000,3.52000
,,,-498300000.000000000000,3.48000
,,,-498200000.000000000000,3.52000
,,,-498100000.000000000000,3.52000
,,,-498000000.000000000000,3.52000
,,,-497900000.000000000000,3.52000
,,,-497800000.000000000000,3.48000
,,,-497700000.000000000000,3.48000
,,,-497600000.000000000000,3.56000
,,,-497500000.000000000000,3.52000
,,,-497400000.000000000000,3.40000
,,,-497300000.000000000000,3.56000
,,,-497200000.000000000000,3.52000
,,,-497100000.000000000000,3.52000
,,,-497000000.000000000000,3.56000
,,,-496900000.000000000000,3.52000
,,,-496800000.000000000000,3.48000
,,,-496700000.000000000000,3.56000
,,,-496600000.000000000000,3.56000
,,,-496500000.000000000000,3.52000
,,,-496400000.000000000000,3.64000
,,,-496300000.000000000000,3.56000
,,,-496200000.000000000000,3.56000
,,,-496100000.000000000000,3.56000
,,,-496000000.000000000000,3.56000
,,,-495900000.000000000000,3.60000
,,,-495800000.000000000000,3.56000
,,,-495700000.000000000000,3.56000
,,,-495600000.000000000000,3.56000
,,,-495500000.000000000000,3.56000
,,,-495400000.000000000000,3.52000
,,,-495300000.000000000000,3.56000
,,,-495200000.000000000000,3.60000
,,,-495100000.000000000000,3.60000
,,,-495000000.000000000000,3.60000
,,,-494900000.000000000000,3.56000
,,,-494800000.000000000000,3.60000
,,,-494700000.000000000000,3.60000
,,,-494600000.000000000000,3.56000
,,,-494500000.000000000000,3.56000
,,,-494400000.000000000000,3.68000
,,,-494300000.000000000000,3.60000
,,,-494200000.000000000000,3.56000
,,,-494100000.000000000000,3.52000
,,,-494000000.000000000000,3.48000
,,,-493900000.000000000000,3.64000
,,,-493800000.000000000000,3.68000
,,,-493700000.000000000000,3.60000
,,,-493600000.000000000000,3.60000
,,,-493500000.000000000000,3.64000
,,,-493400000.000000000000,3.60000
,,,-493300000.000000000000,3.60000
,,,-493200000.000000000000,3.60000
,,,-493100000.000000000000,3.60000
,,,-493000000.000000000000,3.64000
