"TIME","y1","y2","y3","y4","y5","y6"
0.1627215559,0.58564,0.23561,0.0690244,0.0188478,0.00781112,0.00587113
0.1652667474,0.570956,0.244229,0.073317,0.0201622,0.00810319,0.00592366
0.165270224,0.57111,0.24424,0.0733229,0.020164,0.00810359,0.00592373
0.1652728827,0.571227,0.244249,0.0733274,0.0201655,0.0081039,0.00592379
0.1654377218,0.578508,0.244794,0.0736102,0.0202536,0.00812375,0.00592744
0.1656078783,0.585997,0.24538,0.0739021,0.0203445,0.00814425,0.0059312
0.1659481913,0.600976,0.246551,0.0744858,0.0205288,0.00818619,0.00593874
0.1666288173,0.630756,0.249056,0.0756666,0.0208973,0.00827007,0.00595449
0.167270747,0.658653,0.251588,0.0767802,0.0212513,0.00835143,0.00596935
0.167274222,0.65863,0.251602,0.0767863,0.0212532,0.00835188,0.00596943
0.1672768834,0.658612,0.251613,0.0767909,0.0212547,0.00835221,0.00596949
0.1676122276,0.656411,0.252972,0.0773787,0.0214416,0.00839542,0.0059776
0.1679528946,0.6542,0.254325,0.0779817,0.0216342,0.00844044,0.00598584
0.1686342288,0.649777,0.25703,0.0791876,0.0220195,0.00853049,0.00600311
0.1688045623,0.648672,0.257707,0.0794891,0.0221177,0.008553,0.00600743
0.1694007297,0.644802,0.260017,0.0805581,0.0224616,0.00863419,0.00602254
0.1697413967,0.642621,0.261311,0.0811689,0.0226616,0.00868176,0.00603163
0.1704227308,0.63826,0.263897,0.0824015,0.0230617,0.00877691,0.00604982
0.1717853991,0.629639,0.268906,0.0848925,0.0238818,0.00897455,0.00608808
0.1745107356,0.612745,0.278383,0.0899674,0.0255908,0.00939598,0.00617141
0.1752667474,0.608145,0.280884,0.091396,0.0260812,0.00951917,0.00619618
0.1752728834,0.608414,0.280905,0.0914076,0.0260852,0.00952017,0.00619638
0.175437787,0.615636,0.28145,0.091721,0.0261932,0.00954747,0.00620193
0.1756080101,0.623065,0.282037,0.0920445,0.0263048,0.00957566,0.00620767
0.1759484563,0.637924,0.28321,0.0926916,0.0265308,0.00963317,0.00621914
0.1766293487,0.667465,0.285717,0.0939977,0.0269829,0.00974819,0.00624299
0.177270747,0.695105,0.288247,0.095228,0.0274154,0.00985922,0.00626547
0.1772742222,0.695081,0.288261,0.0952347,0.0274178,0.00985982,0.00626559
0.177276883,0.695062,0.288271,0.0952398,0.0274196,0.00986028,0.00626568
0.1776121385,0.69274,0.289629,0.0958896,0.0276477,0.00991914,0.00627789
0.1779527155,0.690398,0.290983,0.0965496,0.0278824,0.00998012,0.0062903
0.1786338695,0.685713,0.293692,0.097888,0.0283517,0.0101021,0.00631576
0.1799961775,0.676454,0.298935,0.100565,0.029311,0.0103544,0.0063687
0.1827207935,0.658308,0.308843,0.10603,0.0313006,0.0108887,0.00648308
0.1852667474,0.641796,0.317427,0.111234,0.0332457,0.0114247,0.00660072
0.1852728821,0.642063,0.317448,0.111247,0.0332503,0.011426,0.00660101
0.1854376906,0.649226,0.317994,0.111587,0.0333793,0.0114621,0.00660905
0.1856078155,0.656594,0.318558,0.111939,0.0335124,0.0114993,0.00661736
0.1859480653,0.67133,0.319731,0.112642,0.0337816,0.011575,0.00663397
0.1866285648,0.700628,0.322215,0.11406,0.03432,0.0117263,0.00666838
0.187270747,0.72809,0.324726,0.115397,0.0348349,0.0118722,0.00670085
0.187274222,0.728064,0.32474,0.115404,0.0348377,0.011873,0.00670102
0.1872768832,0.728045,0.32475,0.11541,0.0348398,0.0118736,0.00670116
0.1876121999,0.725612,0.326096,0.116114,0.0351109,0.0119507,0.0067186
0.1879528391,0.723158,0.327438,0.11683,0.0353892,0.0120305,0.00673674
0.1886341175,0.71825,0.330122,0.118277,0.0359458,0.0121899,0.00677302
0.1899966743,0.70855,0.33531,0.121172,0.0370801,0.0125183,0.00684855
0.1927217879,0.689539,0.345093,0.127061,0.0394212,0.013209,0.00701034
0.1952667474,0.67225,0.353539,0.132644,0.0416949,0.0138954,0.00717489
0.1952728814,0.672515,0.353559,0.132657,0.0417004,0.013897,0.00717529
0.1956077357,0.686954,0.35465,0.133398,0.0420059,0.0139905,0.00719792
0.1959479052,0.701522,0.355803,0.134151,0.0423192,0.0140868,0.00722139
0.1966282441,0.730658,0.358246,0.135666,0.0429458,0.0142794,0.00726835
0.197270747,0.757941,0.360719,0.137097,0.0435445,0.0144647,0.00731385
0.1972742219,0.757915,0.360733,0.137105,0.0435477,0.0144657,0.0073141
0.1972768827,0.757895,0.360743,0.137111,0.0435502,0.0144665,0.00731429
0.1976121428,0.755362,0.362068,0.137863,0.0438648,0.0145643,0.00733839
0.1979527245,0.752808,0.363388,0.138626,0.0441873,0.0146651,0.00736339
0.1986338878,0.7477,0.366028,0.140169,0.0448325,0.0148668,0.00741338
0.1999962145,0.737604,0.371125,0.143253,0.046144,0.0152808,0.00751704
0.2027208679,0.717817,0.380715,0.149507,0.0488397,0.0161463,0.00773744
0.2052667474,0.699812,0.38897,0.155421,0.0514461,0.0170008,0.00795974
0.2052728804,0.700075,0.38899,0.155435,0.0514523,0.0170028,0.00796027
0.2056076308,0.714417,0.390054,0.156218,0.0518021,0.0171186,0.00799069
0.2059476947,0.728888,0.39118,0.157013,0.0521573,0.0172378,0.00802217
0.2066278224,0.75783,0.393567,0.158612,0.0528767,0.017476,0.00808515
0.207270747,0.784957,0.395989,0.160124,0.0535567,0.0177051,0.00814607
0.2072742218,0.78493,0.396002,0.160132,0.0535604,0.0177063,0.0081464
0.2072768819,0.784909,0.396012,0.160138,0.0535632,0.0177073,0.00814666
0.2076120636,0.782287,0.397309,0.16093,0.0539221,0.0178278,0.00817885
0.2079525656,0.779642,0.3986,0.161736,0.0542867,0.017952,0.00821217
0.2086335696,0.774353,0.401182,0.163358,0.0550218,0.0182002,0.0082788
0.2099955776,0.763899,0.406161,0.166604,0.05651,0.0187085,0.00841647
0.2127195937,0.743412,0.415504,0.173167,0.0595584,0.0197656,0.00870734
0.2152667474,0.724756,0.423524,0.179361,0.0624951,0.0208038,0.0089987
0.2152728792,0.725017,0.423543,0.179376,0.0625022,0.0208063,0.0089994
0.2156075055,0.739271,0.424575,0.180195,0.0628949,0.0209464,0.00903908
0.2159474432,0.753653,0.425667,0.181027,0.0632939,0.0210903,0.00908008
0.2166273187,0.782416,0.427987,0.182691,0.0641004,0.0213782,0.00916208
0.217270747,0.809407,0.430348,0.184272,0.0648637,0.0216548,0.00924133
0.2172742216,0.809379,0.43036,0.184281,0.0648679,0.0216563,0.00924176
0.217276881,0.809357,0.43037,0.184287,0.064871,0.0216574,0.00924208
0.2176119665,0.806654,0.431627,0.185114,0.0652728,0.0218027,0.00928386
0.2179523707,0.803928,0.432904,0.185953,0.065681,0.0219521,0.00932702
0.2186331792,0.798476,0.435403,0.187643,0.066509,0.0222508,0.00941333
0.2199947962,0.787699,0.440242,0.191022,0.0681651,0.0228608,0.00959108
0.2227180302,0.766579,0.449298,0.197839,0.071559,0.0241243,0.00996464
0.2252667474,0.74733,0.457047,0.204262,0.0748193,0.02536,0.0103367
0.2252728779,0.74759,0.457066,0.204278,0.0748272,0.025363,0.0103376
0.2256073636,0.761763,0.45806,0.205125,0.0752618,0.025529,0.0103881
0.2259471585,0.776062,0.459159,0.205985,0.0757033,0.0256995,0.0104401
0.2266267484,0.804662,0.461359,0.207706,0.0765946,0.0260404,0.0105442
0.227270747,0.831534,0.463649,0.209343,0.0774392,0.0263679,0.0106448
0.2272742214,0.831505,0.463662,0.209352,0.0774438,0.0263697,0.0106453
0.22727688,0.831483,0.463671,0.209358,0.0774473,0.026371,0.0106457
0.2276118549,0.828707,0.46489,0.210213,0.0778908,0.0265427,0.0106986
0.2279521468,0.825907,0.466128,0.211081,0.0783413,0.0267189,0.0107531
0.2286327308,0.820308,0.46855,0.212817,0.0792536,0.0270714,0.0108622
0.2299938987,0.80924,0.473232,0.21632,0.0810782,0.0277897,0.0110862
0.2327162345,0.78755,0.48197,0.223324,0.0848062,0.029272,0.0115548
0.2352667474,0.76776,0.489424,0.22993,0.0883794,0.0307167,0.0120194
0.2352728777,0.768018,0.489441,0.229946,0.088388,0.0307202,0.0120205
0.2356074169,0.782125,0.490396,0.230816,0.0888631,0.0309142,0.0120833
0.2359472663,0.796359,0.491454,0.231699,0.0893458,0.0311113,0.0121479
0.2366269651,0.824825,0.493572,0.233467,0.0903191,0.0315112,0.0122773
0.2372704675,0.851548,0.495783,0.23514,0.0912405,0.0318898,0.0124019
0.237270747,0.851559,0.495784,0.235141,0.0912409,0.03189,0.0124019
0.2372742212,0.85153,0.495796,0.23515,0.0912459,0.031892,0.0124026
0.2372768788,0.851507,0.495805,0.235157,0.0912498,0.0318936,0.0124031
0.2373140846,0.851191,0.495936,0.235254,0.0913035,0.0319158,0.0124104
0.2376117316,0.848666,0.496983,0.236032,0.0917332,0.032093,0.0124686
0.2379518996,0.845799,0.49818,0.236921,0.0922243,0.0322975,0.0125361
0.2386322355,0.840067,0.500517,0.238698,0.0932172,0.0327065,0.012671
0.2399929073,0.828737,0.505031,0.242277,0.0952031,0.0335382,0.0129474
0.242714251,0.806532,0.513429,0.249435,0.0992494,0.0352494,0.0135233
0.2452667474,0.786249,0.520568,0.256176,0.103121,0.0369126,0.014092
0.2452728762,0.786506,0.520585,0.256193,0.10313,0.0369166,0.0140933
0.2456072606,0.800545,0.521496,0.257078,0.103644,0.0371391,0.0141699
0.2459469528,0.81471,0.522511,0.257977,0.104165,0.0373652,0.0142487
0.2466263371,0.843039,0.524542,0.259776,0.105216,0.0378233,0.0144062
0.2472704675,0.869671,0.526673,0.261481,0.106211,0.0382576,0.014558
0.247270747,0.869682,0.526674,0.261482,0.106212,0.0382578,0.0145581
0.247274221,0.869652,0.526685,0.261491,0.106217,0.0382602,0.0145589
0.2472768775,0.869629,0.526694,0.261498,0.106221,0.038262,0.0145595
0.2473140689,0.869307,0.52682,0.261597,0.106279,0.0382874,0.0145683
0.2476115997,0.866728,0.527828,0.262389,0.106743,0.0384906,0.0146391
0.247951635,0.863802,0.528981,0.263294,0.107272,0.0387229,0.014721
0.2486317056,0.85795,0.531231,0.265104,0.108341,0.0391914,0.0148847
0.2499918468,0.846383,0.535568,0.268724,0.110479,0.0401407,0.0152195
0.2527121291,0.823714,0.54361,0.275997,0.114826,0.0420882,0.0159145
0.2552667474,0.802982,0.550421,0.282827,0.118979,0.0439768,0.0165987
0.2552702225,0.803127,0.550431,0.282837,0.118984,0.0439793,0.0165997
0.2552728733,0.803238,0.550438,0.282844,0.118988,0.0439813,0.0166004
0.2556068686,0.817205,0.551304,0.283738,0.119537,0.044233,0.0166924
0.2559461655,0.831297,0.552273,0.284647,0.120095,0.0444887,0.0167858
0.2566247592,0.859481,0.554212,0.286464,0.121216,0.0450061,0.016976
0.2572704475,0.886072,0.556263,0.288193,0.122284,0.0454985,0.0171569
0.257270747,0.886084,0.556264,0.288194,0.122284,0.0454987,0.017157
0.2572742207,0.886053,0.556275,0.288203,0.12229,0.0455014,0.017158
0.2572768762,0.88603,0.556283,0.28821,0.122294,0.0455034,0.0171587
0.2572928088,0.885889,0.556335,0.288253,0.122321,0.0455157,0.0171633
0.2576114617,0.883076,0.557373,0.28911,0.122851,0.0457615,0.0172538
0.2579513582,0.880095,0.55848,0.290023,0.123416,0.0460238,0.0173516
0.258631151,0.874135,0.560585,0.29185,0.124556,0.0465564,0.0175471
0.2599907368,0.862355,0.564795,0.295505,0.126836,0.0476218,0.017946
0.2627099083,0.839267,0.572473,0.302831,0.131461,0.0498105,0.0187715
0.2652667474,0.818126,0.578948,0.309719,0.135876,0.0519291,0.019582
0.2652702223,0.81827,0.578957,0.309728,0.135882,0.051932,0.0195831
0.2652728716,0.818381,0.578964,0.309735,0.135886,0.0519342,0.019584
0.2656066881,0.83229,0.579785,0.310634,0.136468,0.0522156,0.0196926
0.2659458033,0.846324,0.580708,0.311547,0.137059,0.0525015,0.0198028
0.2666240336,0.874391,0.582555,0.313374,0.138247,0.0530795,0.020027
0.2672704475,0.9009,0.584521,0.315114,0.13938,0.0536303,0.0202406
0.2672710665,0.900926,0.584523,0.315116,0.139381,0.0536308,0.0202408
0.2672742205,0.900898,0.584533,0.315125,0.139386,0.0536335,0.0202418
0.2672768748,0.900874,0.584541,0.315132,0.139391,0.0536358,0.0202427
0.2672928007,0.900731,0.584591,0.315175,0.139419,0.0536495,0.020248
0.267611319,0.897876,0.585586,0.316035,0.13998,0.0539238,0.0203547
0.2679510717,0.894831,0.586647,0.316953,0.140578,0.0542164,0.0204696
0.2686305773,0.888825,0.588659,0.318788,0.141784,0.0548099,0.0206996
0.2699895885,0.876811,0.592685,0.322458,0.144194,0.0559968,0.021168
