"TIME","PWM","y6"
7.895568293,4.99758,0.121046
7.896689122,4.99762,0.121014
7.897070681,4.99763,0.12101
7.897833798,4.99765,0.121001
7.899360034,4.99767,0.121021
7.902412504,4.99773,0.121198
7.908517446,4.99784,0.122113
7.920727329,4.99807,0.126386
7.945147094,4.99852,0.146112
7.947436447,4.99856,0.148749
7.948581124,4.99858,0.15012
7.950107359,4.99861,0.152003
7.95325522,4.99865,0.1561
7.954781455,4.99867,0.158191
7.955830742,4.99869,0.159669
7.95659386,4.9987,0.160765
7.958120095,4.99871,0.163008
7.961172566,4.99875,0.167708
7.967277507,4.99883,0.177977
7.97948739,4.99895,0.202116
8.003907156,4.99918,0.265512
8.005194917,4.99919,0.269427
8.006339593,4.99921,0.272947
8.007865829,4.99922,0.277712
8.010918299,4.99924,0.287491
8.017023241,4.99928,0.308049
8.029233124,4.99935,0.353178
8.053652889,4.9995,0.459337
8.055942242,4.99951,0.470393
8.05994861,4.99954,0.490168
8.060425559,4.99954,0.492564
8.061117134,4.99954,0.496037
8.062834149,4.99955,0.504755
8.063120318,4.99955,0.506208
8.064264994,4.99956,0.512082
8.06579123,4.99956,0.519983
8.068843701,4.99957,0.536023
8.074948642,4.9996,0.569048
8.087158525,4.99965,0.63877
8.087659321,4.99965,0.641741
8.088374744,4.99965,0.645985
8.090664097,4.99966,0.659689
8.093716567,4.99967,0.678215
8.099821509,4.99968,0.716128
8.112031392,4.99972,0.79525
8.136451157,4.99978,0.965442
8.142556099,4.9998,1.01083
8.154765982,4.99982,1.1035
8.160489364,4.99983,1.14796
8.162778717,4.99983,1.16588
8.166498916,4.99984,1.19524
8.167262034,4.99984,1.20126
8.1691875,4.99984,1.21656
8.16918751,0.00982459,1.21656
8.16919005,0.00982434,1.21658
8.169208469,0.00982254,1.21673
8.170405251,0.00970591,1.22627
8.17162103,0.00958886,1.23603
8.174926428,0.00927786,1.26257
8.175382345,0.00923589,1.26623
8.176088779,0.00917086,1.27193
8.176316737,0.00915011,1.27377
8.177228571,0.00906713,1.28115
8.178444349,0.00895777,1.29103
8.180875907,0.00874299,1.31079
8.185739021,0.00832863,1.35061
8.195465249,0.00755702,1.43118
8.214917705,0.00621571,1.59532
8.215525594,0.00617846,1.60045
8.217045318,0.00608534,1.61345
8.218857113,0.00597634,1.62894
8.218860674,0.00597613,1.62897
8.218866193,0.0059758,1.62902
8.218867974,0.00597569,1.62903
8.219473489,0.00593969,1.63422
8.220081378,0.00590398,1.63943
8.221297157,0.00583256,1.64987
8.223728714,0.00569271,1.67076
8.228591828,0.00542291,1.71255
8.238318056,0.0049205,1.79636
8.257770513,0.00404715,1.96397
8.262633627,0.00385982,2.00563
8.263849405,0.00381355,2.01604
8.266888852,0.00369989,2.04208
8.26810463,0.00365532,2.05249
8.270536187,0.00356772,2.07315
8.275399301,0.00339867,2.11448
8.27661508,0.00335792,2.12482
8.279806498,0.00325291,2.15171
8.280718332,0.00322344,2.15939
8.281934111,0.00318457,2.16964
8.284365668,0.00310821,2.18994
8.289228782,0.00296091,2.23053
8.29895501,0.00268659,2.31033
8.299736836,0.00266572,2.31675
8.299738024,0.00266569,2.31676
8.299741762,0.00266559,2.31679
8.299742355,0.00266558,2.31679
8.300349057,0.00264949,2.32171
8.300956947,0.00263356,2.32664
8.302172725,0.0026017,2.33643
8.304604282,0.00253932,2.35603
8.309467396,0.00241897,2.39478
8.319193625,0.00219486,2.47063
8.338646081,0.00180529,2.61441
8.377550994,0.00121142,2.86159
8.380011656,0.00118211,2.87536
8.38005271,0.00118162,2.87559
8.381077255,0.0011696,2.88123
8.382134849,0.00115732,2.88705
8.384250038,0.00113315,2.8985
8.388480415,0.00108629,2.9208
8.39694117,0.000998228,2.96292
8.41386268,0.000842421,3.03683
8.447705699,0.000596826,3.14142
8.450878482,0.000578281,3.14821
8.455241059,0.000553658,3.15665
8.455973061,0.000549629,3.15806
8.45597461,0.00054962,3.15806
8.456501342,0.000546739,3.159
8.457030139,0.000543876,3.15994
8.458087733,0.000538151,3.1617
8.460202922,0.000526909,3.16523
8.464433299,0.00050512,3.17146
8.472894054,0.000464172,3.18111
8.489815564,0.000391722,3.18937
8.523658583,0.000277522,3.16395
8.5256326,0.000272125,3.16072
8.525896869,0.000271408,3.16028
8.527747659,0.000266441,3.157
8.529862848,0.000260875,3.15326
8.534093225,0.000250087,3.14499
8.54255398,0.000229814,3.12612
8.55947549,0.000193943,3.0795
8.5851875,0.000149507,2.98822
8.58518751,4.99017,2.98822
8.58519385,4.99017,2.9882
8.585208341,4.99017,2.98814
8.587629445,4.9904,2.97828
8.590069614,4.99064,2.96816
8.59494995,4.99102,2.94735
8.604710622,4.9918,2.90358
8.624231967,4.99335,2.80844
8.650276813,4.99479,2.66884
8.656627969,4.99515,2.63261
8.662995707,4.9955,2.59583
8.664056996,4.99554,2.5897
8.674769389,4.996,2.52674
8.675300034,4.99601,2.52362
8.682729061,4.99625,2.47943
8.708200013,4.99706,2.32729
8.721399804,4.99749,2.2494
8.722195771,4.9975,2.24471
8.729624798,4.99765,2.20159
8.738115116,4.99781,2.15328
8.75509575,4.99814,2.06074
8.759340909,4.99822,2.03873
8.767831226,4.99839,1.99585
8.774198964,4.99851,1.96497
8.782689282,4.99862,1.9256
8.78905702,4.99871,1.89768
8.797547337,4.99882,1.86252
8.799669916,4.99885,1.8542
8.804603255,4.9989,1.83539
8.8051339,4.99891,1.83344
8.808317769,4.99893,1.82179
8.812562928,4.99897,1.80691
8.821053245,4.99903,1.77934
8.83803388,4.99916,1.73341
8.871995149,4.99943,1.68025
8.875709663,4.99946,1.67764
8.878893532,4.99948,1.67595
8.879788995,4.99949,1.67548
8.881646252,4.99949,1.67474
8.884316059,4.99951,1.67401
8.884813538,4.99951,1.67387
8.888528052,4.99952,1.67344
8.892773211,4.99954,1.67374
8.901263528,4.99957,1.67684
8.918244163,4.99963,1.6929
8.952205432,4.99975,1.76209
8.962818329,4.99977,1.79507
8.967063487,4.99978,1.80894
8.975553805,4.9998,1.83858
8.981921543,4.99981,1.86261
8.984176783,4.99982,1.87145
8.984707428,4.99982,1.87352
8.987891297,4.99983,1.88629
8.992136456,4.99983,1.90383
9.001187563,4.99985,1.94311
9.001187572,0.00982742,1.94311
9.001191422,0.00982704,1.94313
9.001208454,0.00982537,1.9432
9.002405082,0.00970873,1.94859
9.003620704,0.00959165,1.95415
9.006051949,0.0093617,1.96526
9.010914438,0.00891807,1.98809
9.020639416,0.00809195,2.03568
9.040089372,0.00665586,2.13769
9.044951862,0.00634782,2.1649
9.046167484,0.00627173,2.17171
9.04920654,0.00608483,2.18872
9.051018992,0.00597587,2.199
9.051057092,0.0059736,2.19922
9.052234726,0.0059038,2.20595
9.053450348,0.00583261,2.21289
9.056641356,0.00564988,2.23133
9.057553073,0.00559872,2.23659
9.058768695,0.00553121,2.24362
9.06119994,0.0053986,2.25793
9.066062429,0.00514278,2.28655
9.067278051,0.00508113,2.2937
9.070317107,0.00492971,2.31189
9.072197523,0.00483815,2.32314
9.073109239,0.00479433,2.3286
9.074324862,0.00473652,2.33598
9.076756106,0.00462296,2.35074
9.081770548,0.00439722,2.38118
9.0832141,0.00433434,2.38995
9.084429722,0.00428207,2.39742
9.086860966,0.00417941,2.41237
9.091723456,0.00398136,2.44228
9.101448434,0.00361255,2.50246
9.12089839,0.00297143,2.62283
9.125760879,0.0028339,2.65265
9.126976502,0.00279993,2.6601
9.130015557,0.00271649,2.67873
9.131895973,0.00266605,2.69026
9.131950581,0.00266459,2.69059
9.131964233,0.00266423,2.69068
9.131999847,0.00266328,2.69089
9.133177481,0.00263216,2.69806
9.134393103,0.00260042,2.70545
9.136824348,0.00253808,2.7201
9.141686837,0.0024178,2.74941
9.151411815,0.00219383,2.80684
9.170861772,0.00180449,2.91621
9.2091875,0.00121837,3.10099
9.20918751,4.99124,3.10099
9.209194011,4.99124,3.10102
9.209210284,4.99124,3.10109
9.212399874,4.99151,3.11459
9.212616853,4.99153,3.11549
9.212754499,4.99154,3.11606
9.212758567,4.99155,3.11608
9.212815524,4.99155,3.11632
9.212831798,4.99155,3.11638
9.213078611,4.99157,3.11741
9.21359936,4.99162,3.11954
9.215682358,4.99179,3.12808
9.218459687,4.992,3.13918
9.224014347,4.99241,3.16049
9.235123665,4.99324,3.19936
9.25795039,4.99456,3.26272
9.261355679,4.99476,3.27025
9.267193318,4.9951,3.28195
9.274976836,4.99543,3.29515
9.281787414,4.99572,3.30429
9.287625053,4.99597,3.31059
9.296503128,4.99634,3.31732
9.297066321,4.99636,3.31764
9.298981796,4.99642,3.31859
9.304819435,4.9966,3.32054
9.312602953,4.99685,3.32095
9.328169989,4.99733,3.31472
9.359304062,4.99795,3.27883
9.369033459,4.99815,3.26094
9.375844038,4.99828,3.24766
9.387519315,4.99852,3.22302
9.389951902,4.99856,3.2176
9.38995221,4.99856,3.21759
9.389953041,4.99856,3.21759
9.389962067,4.99856,3.21757
9.390015275,4.99856,3.21745
9.393846225,4.99861,3.20879
9.405521503,4.99875,3.18147
9.424980298,4.99899,3.13438
9.439574394,4.99912,3.09901
9.443831006,4.99916,3.08892
9.445776885,4.99918,3.08431
9.451158458,4.99922,3.07182
9.452131398,4.99923,3.06957
9.457969037,4.99926,3.05639
9.465752555,4.99931,3.03948
9.481319591,4.9994,3.00851
9.492994868,4.99948,2.98831
9.499805446,4.99952,2.97774
9.501751326,4.99953,2.97498
9.505643085,4.99954,2.96945
9.515858952,4.99959,2.95689
9.520480416,4.9996,2.95202
9.524372175,4.99962,2.94833
9.532155693,4.99965,2.94237
9.534101573,4.99966,2.94087
9.537993332,4.99967,2.93861
9.546506555,4.99969,2.93503
9.549425374,4.9997,2.93424
9.553317133,4.99971,2.93355
9.563046531,4.99974,2.93372
9.56693829,4.99975,2.93455
9.577944671,4.99978,2.93912
9.58134996,4.99979,2.94119
9.585241719,4.99979,2.94394
9.593025237,4.99981,2.95068
9.608592273,4.99984,2.96901
9.639726346,4.99986,3.02371
9.70199449,4.9999,3.19127
9.717561527,4.99991,3.24596
9.748695599,4.99993,3.36122
9.810963744,4.99997,3.60705
9.833187562,4.99998,3.69829
9.833187572,0.00996394,3.69829
9.833192438,0.00996343,3.69831
9.833226089,0.00995993,3.69845
9.833601046,0.00992283,3.69999
9.834155369,0.00986799,3.70226
9.835295292,0.00975637,3.70692
9.837658815,0.00952893,3.71659
9.840810178,0.00923385,3.72949
9.847112905,0.00867056,3.75514
9.848688587,0.00853632,3.76156
9.851839951,0.00827282,3.77439
9.858142678,0.00776882,3.79968
9.870748131,0.00684867,3.85026
9.873899495,0.00663984,3.86291
9.880202222,0.00623737,3.88771
9.883156625,0.00605698,3.89933
9.884449177,0.00597939,3.90442
9.884505341,0.00597602,3.90464
9.884510727,0.0059757,3.90466
9.884522652,0.00597499,3.9047
9.885298183,0.00592892,3.90773
9.887661705,0.0057907,3.91684
9.890813069,0.00561138,3.92899
9.897115796,0.00526907,3.95329
9.898691478,0.0051875,3.95937
9.901842841,0.00502737,3.97123
9.908145568,0.00472109,3.99496
9.920751022,0.00416191,4.04105
9.94596193,0.00322736,4.12693
9.952264657,0.00303637,4.14663
9.964870111,0.00268119,4.18418
9.968809315,0.00257916,4.1952
9.970651201,0.00253225,4.20035
9.970660433,0.00253201,4.20037
9.970672887,0.0025317,4.20041
9.970709817,0.00253077,4.20051
9.971448418,0.00251218,4.20252
9.973811941,0.00245361,4.20894
9.976963304,0.00237763,4.21704
9.983266031,0.00223259,4.23324
9.995871485,0.00196801,4.26205
10.02108239,0.00152597,4.30545
10.02738512,0.00143567,4.31255
10.03999057,0.00126773,4.32332
10.04392978,0.00121949,4.32542
10.04550546,0.00120049,4.32626
10.04865682,0.00116334,4.32754
10.05495955,0.00109239,4.32895
10.05653523,0.00107548,4.32893
10.05988586,0.00104021,4.32889
10.0598874,0.0010402,4.32889
10.05989654,0.0010401,4.32889
10.05990269,0.00104004,4.32889
10.06067822,0.00103202,4.32877
10.06304175,0.00100796,4.3284
10.06619311,0.000976746,4.32712
10.07249584,0.000917162,4.32455
10.08510129,0.000808469,4.3137
10.1103122,0.000626879,4.27209
10.11661493,0.000589781,4.2567
10.12922038,0.000520793,4.22194
10.13237174,0.000504913,4.21185
10.13867447,0.000474308,4.19168
10.14025015,0.000466965,4.18621
10.14340152,0.00045255,4.17527
10.14977868,0.000424664,4.1518
10.15056037,0.000421364,4.14878
10.15292389,0.000411541,4.13964
10.15607525,0.000398797,4.12669
10.16237798,0.000374469,4.10078
10.17498343,0.000330091,4.04371
10.20019434,0.00025595,3.91294
10.20649707,0.000240803,3.87625
10.21910252,0.000212635,3.80005
10.22225388,0.000206152,3.78005
10.22855661,0.000193656,3.74004
10.23013229,0.000190658,3.72976
10.23328366,0.000184773,3.7092
10.23964601,0.000173412,3.66687
10.2404277,0.000172065,3.66158
10.24279122,0.000168054,3.64558
10.24594258,0.00016285,3.62391
10.2491875,0.000157659,3.6016
10.24918751,4.99018,3.6016
10.24919134,4.99018,3.60157
10.24920862,4.99018,3.60145
10.25163159,4.99041,3.58455
10.25407363,4.99065,3.56738
10.25895773,4.99103,3.53269
10.26872591,4.99181,3.46194
10.28826228,4.99336,3.31585
10.31459304,4.99481,3.1122
10.32308366,4.99528,3.04507
10.32733728,4.99552,3.01132
10.34049692,4.99606,2.90691
10.34262373,4.99615,2.8901
10.35538459,4.99655,2.78925
10.37239907,4.99709,2.65702
10.3798429,4.99732,2.60031
10.38446207,4.99747,2.5655
10.38525962,4.99748,2.55949
10.38844983,4.99754,2.53569
10.39270345,4.99763,2.50426
10.40121069,4.99779,2.44257
10.41822517,4.99813,2.32475
10.42247879,4.99821,2.29678
10.43098603,4.99838,2.24226
10.43736646,4.9985,2.20293
10.44029083,4.99855,2.18535
10.44341458,4.99859,2.16688
10.44474383,4.99861,2.15918
10.44620602,4.99863,2.1507
10.44939623,4.99867,2.13256
10.45364985,4.99872,2.109
10.46215709,4.99883,2.0641
10.47917157,4.99901,1.98372
10.48075006,4.99903,1.97691
10.48394028,4.99906,1.96349
10.4881939,4.99909,1.94633
10.49670114,4.99915,1.9146
10.51371562,4.99927,1.86179
10.51796924,4.9993,1.85127
10.52647648,4.99936,1.83243
10.52860329,4.99938,1.82832
10.53392031,4.99942,1.81888
10.53604712,4.99943,1.81548
10.54136414,4.99947,1.80797
10.54495314,4.99949,1.80372
10.54727933,4.9995,1.80132
10.54767811,4.9995,1.80091
10.55140003,4.99951,1.79767
10.55565365,4.99953,1.79482
10.56416089,4.99956,1.79184
10.58117537,4.99962,1.79652
10.61520433,4.99974,1.8458
10.62583838,4.99977,1.87342
10.6311554,4.99978,1.88827
10.63753583,4.9998,1.90747
10.64125775,4.9998,1.91942
10.64497967,4.99981,1.93186
10.64604307,4.99981,1.93553
10.64753848,4.99982,1.9407
10.6507287,4.99982,1.95205
10.65498232,4.99983,1.96774
10.66348956,4.99984,2.00096
10.68050404,4.99986,2.07418
10.714533,4.9999,2.24314
10.72516705,4.99991,2.3024
10.73261088,4.99992,2.34465
10.73819376,4.99993,2.37696
10.7391907,4.99993,2.38273
10.7449065,4.99993,2.41632
10.75128693,4.99993,2.45435
10.75979417,4.99994,2.50581
10.77680865,4.99994,2.61079
10.81083761,4.99996,2.82529
10.83635933,4.99997,2.98806
10.87038829,4.99998,3.20125
10.87889553,4.99998,3.25338
10.89591001,4.99998,3.35612
10.92993896,4.99999,3.55311
10.96288914,4.99999,3.73129
11.00446386,4.99999,3.93625
11.01485754,4.99999,3.9832
11.0356449,4.99999,4.07349
11.07721962,5,4.23692
11.13959755,5,4.44058
11.14483531,5,4.45542
11.15007819,5,4.46963
11.16056395,5,4.49805
11.18153547,5,4.55054
11.22347851,5,4.64196
11.23396427,5,4.66155
11.25493579,5,4.69846
11.29687883,5,4.76231
11.35926717,5,4.83589
11.36450493,5,4.84092
11.36974781,5,4.84567
11.38023357,5,4.85517
11.40120509,5,4.87234
11.44314813,5,4.90124
11.50552527,5,4.93334
11.50553423,5,4.93334
11.50568783,5,4.9334
11.51600975,5,4.9375
11.54746703,5,4.94851
11.58941007,5,4.96025
11.65179725,5,4.97294
11.65180748,5,4.97294
11.65181772,5,4.97294
11.662283,5,4.97454
11.69374028,5,4.97871
11.73568332,5,4.98308
11.79807305,5,4.9877
11.79808073,5,4.98771
11.80331337,5,4.98798
11.81904201,5,4.9888
11.88195657,5,4.99125
11.94433455,5,4.99282
11.95481519,5,4.99301
12.02821551,5,4.99399
12.09060396,5,4.99449
12.09061292,5,4.99449
12.09322412,5,4.99451
12.1115742,5,4.99461
12.23687708,5,4.99502
12.23949724,5,4.99502
12.32076188,5,4.99513
12.38313986,5,4.99518
12.3936205,5,4.99518
12.52940927,5,4.99522
12.53202943,5,4.99523
12.53989375,5,4.99523
12.67568176,5,4.99524
12.67699184,5,4.99524
12.71762416,5,4.99524
12.82195686,5,4.99524
12.82719718,5,4.99524
12.90584038,5,4.99524
12.96821842,5,4.99524
12.97869906,5,4.99524
13.11448777,5,4.99524
13.11710793,5,4.99524
13.1611875,5,4.99524
13.16118751,0.00998004,4.99524
13.16118813,0.00997998,4.99524
13.16122845,0.00997596,4.99524
13.16151265,0.00994775,4.99524
13.16182028,0.00991721,4.99524
13.16339177,0.0097629,4.99524
13.16486895,0.00962004,4.99524
13.16683853,0.00943278,4.99524
13.16881773,0.00924827,4.99524
13.17115032,0.00903543,4.99524
13.17402194,0.0087801,4.99524
13.17782056,0.00845337,4.99523
13.18371746,0.00796989,4.99523
13.18598902,0.00779164,4.99522
13.18901777,0.00755975,4.99522
13.19507527,0.00711612,4.99521
13.20532873,0.00642273,4.9952
13.20666289,0.00633833,4.9952
13.20999828,0.00613138,4.99517
13.21218713,0.00599903,4.99516
13.21257515,0.00597585,4.99516
13.21290853,0.005956,4.99515
13.21390914,0.00589682,4.99513
13.2152433,0.00581882,4.9951
13.21791161,0.00566589,4.99503
13.22324824,0.00537189,4.99489
13.2339215,0.00482811,4.99463
13.23648221,0.0047078,4.99456
13.24160364,0.00447433,4.99418
13.2518465,0.00403978,4.99342
13.27233222,0.00328872,4.98963
13.27526125,0.00319531,4.98909
13.28111932,0.00301483,4.98702
13.29283544,0.00268227,4.98289
13.29649673,0.00258719,4.98107
13.29832738,0.00254042,4.98016
13.29945008,0.00251213,4.97961
13.29945106,0.00251211,4.97961
13.29945553,0.00251199,4.9796
13.29947698,0.00251146,4.97959
13.30018636,0.00249374,4.9792
13.30238313,0.00243966,4.97799
13.30531217,0.00236937,4.97612
13.31117023,0.00223474,4.97238
13.32288636,0.0019876,4.96287
13.34631861,0.00156964,4.93537
13.35217668,0.00148294,4.92622
13.3638928,0.00132091,4.90576
13.38732506,0.00104471,4.85353
13.39016256,0.00101559,4.84614
13.390553,0.00101164,4.84512
13.3905564,0.00101161,4.84511
13.3907366,0.0010098,4.84463
13.39128579,0.00100427,4.84315
13.39348257,0.000982493,4.83722
13.3964116,0.000954184,4.82878
13.40226966,0.000899968,4.81189
13.41398579,0.00080044,4.77421
13.43741805,0.000632122,4.68508
13.44327611,0.000597207,4.65933
13.45499224,0.000531955,4.60505
13.47842449,0.000420721,4.48314
13.47915675,0.000417692,4.47933
13.4809874,0.000410118,4.46898
13.48329,0.000400806,4.45596
13.4833018,0.000400758,4.45589
13.48334748,0.000400575,4.45563
13.48348478,0.000400027,4.45484
13.48476623,0.000394943,4.44745
13.48623075,0.000389213,4.439
13.48915978,0.000377998,4.42158
13.49501784,0.000356521,4.38674
13.50673397,0.000317093,4.31343
13.53016622,0.000250414,4.15541
13.57703074,0.000153886,3.80236
13.57737131,0.000153364,3.79979
13.57737178,0.000153364,3.79979
13.57785421,0.000152627,3.79589
13.57833758,0.000151896,3.79199
13.57930432,0.000150434,3.78414
13.58123779,0.000147559,3.76842
13.58510474,0.000141971,3.73698
13.59283864,0.000131416,3.67327
13.60830645,0.000112547,3.54358
13.63924205,8.22206e-005,3.27809
13.69324131,4.63697e-005,2.81032
13.70047402,4.3248e-005,2.74767
13.71493945,3.75022e-005,2.62315
13.7438703,2.80468e-005,2.37973
13.80173201,1.52119e-005,1.92492
13.80847619,1.42527e-005,1.87515
13.82196454,1.24774e-005,1.77749
13.84894125,9.51955e-006,1.59141
13.87952806,6.96709e-006,1.39619
13.91290546,4.93242e-006,1.20266
13.96932621,2.67894e-006,0.920819
13.9931875,2.07897e-006,0.818292
13.99318751,4.99002,0.818292
13.99319773,4.99002,0.818248
13.99322845,4.99003,0.818123
13.99363057,4.99007,0.81648
13.99383951,4.99009,0.815632
13.99627802,4.99032,0.805731
14.00119483,4.99079,0.786073
14.00292675,4.99093,0.779248
14.00523596,4.99113,0.770218
14.01129766,4.99164,0.746929
14.01533879,4.99197,0.731721
14.01995722,4.99236,0.714653
14.02919409,4.99296,0.681513
14.0478407,4.99416,0.618624
14.04945421,4.99426,0.613435
14.05498624,4.99462,0.595947
14.06236227,4.99497,0.573373
14.07711435,4.99566,0.530871
14.08080237,4.99584,0.520807
14.08235826,4.99591,0.516637
14.08281926,4.99593,0.515401
14.08523952,4.99602,0.509005
14.08800554,4.99612,0.501821
14.09169356,4.99626,0.492455
14.09906959,4.99654,0.474485
14.11382167,4.99694,0.441813
14.14332583,4.99774,0.391641
14.14534271,4.99779,0.388969
14.14810873,4.99786,0.385466
14.15179675,4.99796,0.381124
14.15917279,4.99809,0.373604
14.17392487,4.99834,0.363509
14.17761289,4.9984,0.362255
14.18498893,4.99853,0.360837
14.18729394,4.99857,0.360775
14.18905151,4.9986,0.360811
14.18922439,4.9986,0.360815
14.18990869,4.99861,0.360859
14.19129169,4.99863,0.360996
14.19359671,4.99866,0.361378
14.19515259,4.99868,0.361743
14.1965356,4.99869,0.362136
14.19837961,4.99872,0.362766
14.20206763,4.99877,0.364394
14.20944366,4.99885,0.369147
14.22419574,4.99901,0.384815
14.22557875,4.99902,0.386714
14.22742276,4.99904,0.389354
14.23130526,4.99908,0.395349
14.23136289,4.99908,0.395438
14.23216964,4.99909,0.396758
14.23493566,4.9991,0.40148
14.23862368,4.99913,0.408247
14.24599972,4.99918,0.423406
14.2607518,4.99928,0.460266
14.29025595,4.99949,0.559876
14.29117796,4.9995,0.563588
14.29302197,4.9995,0.571012
14.29670999,4.99952,0.586294
14.30408603,4.99955,0.618411
14.3188381,4.99962,0.68873
14.32022111,4.99962,0.695744
14.32217317,4.99963,0.705761
14.32238926,4.99963,0.70687
14.32400277,4.99964,0.715258
14.32584678,4.99964,0.724957
14.3295348,4.99965,0.744713
14.33691084,4.99968,0.785629
14.35166292,4.99972,0.872809
14.38116708,4.99979,1.0662
14.39038712,4.99981,1.13231
14.39407514,4.99981,1.15907
14.40145118,4.99983,1.21345
14.40790522,4.99984,1.26205
14.4099221,4.99985,1.27742
14.41153561,4.99985,1.28971
14.41761508,4.99986,1.33658
14.4208421,4.99986,1.36173
14.42453012,4.99986,1.39069
14.43190616,4.99987,1.44924
14.44665824,4.99989,1.56855
14.47616239,4.99991,1.8133
14.50197853,4.99994,2.03225
14.5064589,4.99994,2.07025
14.50686227,4.99994,2.07368
14.51631282,4.99995,2.15393
14.52922089,4.99995,2.26321
14.54397297,4.99996,2.38716
14.57347713,4.99997,2.63013
14.6171875,4.99998,2.97254
14.61718751,0.00996126,2.97254
14.61719716,0.00996026,2.97261
14.61722593,0.00995727,2.97283
14.61781238,0.00989926,2.97728
14.61816598,0.00986429,2.97995
14.61948295,0.00973548,2.98989
14.62088266,0.00960043,3.00045
14.62297043,0.00940245,3.01621
14.62714597,0.00901857,3.04743
14.63549705,0.00829658,3.10907
14.65219922,0.00701718,3.229
14.65637476,0.00673646,3.25788
14.66472584,0.00620175,3.31564
14.66733555,0.00604369,3.33335
14.6684666,0.00597592,3.34102
14.66846737,0.00597587,3.34103
14.66847896,0.00597518,3.3411
14.66850343,0.00597372,3.34127
14.66954323,0.00591205,3.34828
14.67058712,0.00585078,3.35532
14.67267489,0.00573012,3.36923
14.67685043,0.00549618,3.39707
14.68520151,0.00505618,3.45137
14.68728929,0.00495298,3.46495
14.69146483,0.00475161,3.49113
14.69981591,0.0043719,3.5435
14.71651807,0.00369825,3.64289
14.7499224,0.00263272,3.81969
14.75305406,0.00255196,3.83464
14.75463422,0.00251209,3.84218
14.75463461,0.00251208,3.84218
14.75489507,0.00250557,3.84341
14.75515604,0.00249904,3.84462
14.75672187,0.00246029,3.85188
14.75880964,0.00240956,3.86157
14.76298518,0.00231118,3.8804
14.77133626,0.00212616,3.91631
14.78803843,0.00179829,3.98066
14.82144276,0.00127997,4.0762
14.8251875,0.00123385,4.08381
14.82518751,4.99125,4.08381
14.82519401,4.99125,4.08382
14.8252103,4.99126,4.08385
14.82796781,4.99149,4.08929
14.83074703,4.99173,4.09443
14.83630547,4.99216,4.10366
14.84116911,4.99253,4.11049
14.8439049,4.99274,4.1139
14.84393442,4.99274,4.11393
14.84401991,4.99275,4.11403
14.84532267,4.99284,4.11554
14.8494915,4.99311,4.11981
14.85504994,4.99347,4.12424
14.86624282,4.99419,4.12868
14.8665468,4.99421,4.1288
14.86897862,4.99433,4.12897
14.87731628,4.99475,4.12742
14.88843317,4.9953,4.12029
14.89677083,4.99572,4.11087
14.90048369,4.99587,4.10576
14.90421827,4.99601,4.10003
14.9083871,4.99616,4.09293
14.91394555,4.99636,4.08229
14.92506243,4.99677,4.05721
14.947991,4.99743,3.99116
14.95097853,4.99751,3.98115
14.95098192,4.99751,3.98114
14.95108642,4.99751,3.98079
14.95134697,4.99752,3.9799
14.95655801,4.99763,3.96176
14.96211645,4.99775,3.94157
14.97323333,4.99798,3.89885
14.98296061,4.99819,3.85902
14.98962639,4.99831,3.83081
14.99935367,4.99844,3.78854
15.03826276,4.99896,3.61415
15.05215887,4.99909,3.55259
15.06093078,4.99917,3.51475
15.06153874,4.99917,3.51213
15.06303691,4.99919,3.50578
15.06442652,4.99919,3.49989
15.07276419,4.99925,3.46529
15.08388107,4.99932,3.42115
15.10611484,4.99946,3.34118
15.11401825,4.99951,3.31606
15.11471305,4.99951,3.31385
15.12070575,4.99954,3.29572
15.12279016,4.99955,3.28973
15.12556939,4.99956,3.28175
15.13112783,4.99958,3.26664
15.14224471,4.99961,3.23926
15.16447848,4.99968,3.19627
15.20894602,4.99981,3.15777
15.27132399,4.99991,3.20123
15.27394031,4.99991,3.20552
15.28180463,4.99992,3.21948
15.29229039,4.99992,3.24041
15.31326191,4.99993,3.28941
15.35520495,4.99995,3.41014
15.36569071,4.99995,3.44533
15.38666223,4.99996,3.51818
15.42860527,4.99998,3.67143
15.43909103,4.99998,3.71116
15.46006255,4.99998,3.79066
15.50593774,4.99999,3.96163
15.52166639,4.99999,4.01882
15.5426379,4.99999,4.09293
15.58458094,4.99999,4.23218
15.5950667,5,4.26461
15.61603822,5,4.3273
15.65798126,5,4.44206
15.66846702,5,4.46804
15.68943854,5,4.51778
15.73138158,5,4.60696
15.79376932,5,4.71549
15.79377892,5,4.71551
15.7950794,5,4.71745
15.79901156,5,4.72331
15.8147402,5,4.74567
15.83571172,5,4.77308
15.87765476,5,4.82041
15.90911204,5,4.84934
15.95105508,5,4.88177
16.01344256,5,4.9187
16.01345248,5,4.91871
16.0140976,5,4.91901
16.023928,5,4.92363
16.05538528,5,4.93673
16.09732832,5,4.95088
16.15971805,5,4.96643
16.15972573,5,4.96644
16.16495837,5,4.96743
16.17020125,5,4.96843
16.20165853,5,4.97367
16.25408733,5,4.98033
16.28118756,5,4.98292
16.28118757,0.00998004,4.98292
16.28119267,0.00997953,4.98293
16.28122851,0.00997596,4.98293
16.2816104,0.00993805,4.98296
16.28182028,0.00991722,4.98298
16.28339162,0.00976292,4.98312
16.28486865,0.00962007,4.98324
16.28683803,0.00943283,4.98341
16.28882021,0.00924804,4.98358
