Record Length,30000,,Source,CH1,CH2
Sample Interval,0.0004000000000,,Second,Volt,Volt
,,,-5.90440000000,0.32000,-0.03960
,,,-5.90400000000,0.32000,-0.03960
,,,-5.90359950000,0.28000,-0.03960
,,,-5.90319950000,0.32000,-0.03960
,,,-5.90280000000,0.32000,-0.03960
,,,-5.90240000000,0.32000,-0.03960
,,,-5.90200000000,0.32000,-0.03960
,,,-5.90160000000,0.32000,-0.03960
,,,-5.90120000000,0.32000,-0.03960
,,,-5.90080000000,0.28000,-0.03960
,,,-5.90039950000,0.32000,-0.03960
,,,-5.89999950000,0.32000,-0.07920
,,,-5.89960000000,0.32000,-0.03960
,,,-5.89920000000,0.32000,-0.03960
,,,-5.89880000000,0.32000,0.00
,,,-5.89840000000,0.32000,-0.03960
,,,-5.89800000000,0.32000,-0.07920
,,,-5.89759950000,0.32000,-0.07920
,,,-5.89719950000,0.32000,-0.03960
,,,-5.89680000000,0.32000,-0.03960
,,,-5.89640000000,0.28000,-0.03960
,,,-5.89600000000,0.28000,-0.03960
,,,-5.89560000000,0.32000,-0.03960
,,,-5.89520000000,0.32000,-0.07920
,,,-5.89479950000,0.32000,0.00
,,,-5.89439950000,0.32000,-0.03960
,,,-5.89400000000,0.32000,-0.03960
,,,-5.89360000000,0.28000,-0.03960
,,,-5.89320000000,0.28000,-0.03960
,,,-5.89280000000,0.28000,-0.03960
,,,-5.89240000000,0.28000,-0.07920
,,,-5.89199950000,0.32000,-0.03960
,,,-5.89159950000,0.36000,-0.03960
,,,-5.89120000000,0.28000,-0.03960
,,,-5.89080000000,0.32000,-0.07920
,,,-5.89040000000,0.32000,-0.03960
,,,-5.89000000000,0.28000,-0.07920
,,,-5.88960000000,0.32000,-0.03960
,,,-5.88919950000,0.32000,-0.03960
,,,-5.88879950000,0.32000,-0.07920
,,,-5.88840000000,0.32000,-0.03960
,,,-5.88800000000,0.32000,-0.03960
,,,-5.88760000000,0.32000,-0.03960
,,,-5.88720000000,0.32000,-0.03960
,,,-5.88680000000,0.28000,-0.03960
,,,-5.88639950000,0.32000,-0.03960
,,,-5.88599950000,0.32000,-0.03960
,,,-5.88559950000,0.32000,-0.03960
,,,-5.88520000000,0.32000,-0.03960
,,,-5.88480000000,0.32000,-0.03960
,,,-5.88440000000,0.32000,-0.03960
,,,-5.88400000000,0.28000,-0.03960
,,,-5.88360000000,0.28000,-0.03960
,,,-5.88319950000,0.32000,-0.07920
,,,-5.88279950000,0.32000,-0.03960
,,,-5.88240000000,0.28000,-0.03960
,,,-5.88200000000,0.32000,-0.07920
,,,-5.88160000000,0.32000,-0.07920
,,,-5.88120000000,0.32000,-0.07920
,,,-5.88080000000,0.32000,-0.07920
,,,-5.88039950000,0.32000,-0.07920
,,,-5.87999950000,0.32000,-0.07920
,,,-5.87960000000,0.32000,-0.03960
,,,-5.87920000000,0.32000,-0.03960
,,,-5.87880000000,0.32000,-0.03960
,,,-5.87840000000,0.32000,-0.03960
,,,-5.87800000000,0.28000,-0.03960
,,,-5.87759950000,0.32000,-0.03960
,,,-5.87719950000,0.28000,0.00
,,,-5.87680000000,0.32000,-0.03960
,,,-5.87640000000,0.32000,-0.07920
,,,-5.87600000000,0.32000,-0.03960
,,,-5.87560000000,0.32000,-0.03960
,,,-5.87520000000,0.28000,-0.03960
,,,-5.87479950000,0.32000,-0.03960
,,,-5.87439950000,0.28000,-0.03960
,,,-5.87400000000,0.32000,-0.03960
,,,-5.87360000000,0.32000,-0.03960
,,,-5.87320000000,0.32000,-0.03960
,,,-5.87280000000,0.32000,-0.03960
,,,-5.87240000000,0.32000,-0.03960
,,,-5.87199950000,0.32000,-0.03960
,,,-5.87159950000,0.28000,-0.03960
,,,-5.87120000000,0.32000,-0.03960
,,,-5.87080000000,0.32000,-0.03960
,,,-5.87040000000,0.28000,-0.03960
,,,-5.87000000000,0.32000,-0.03960
,,,-5.86960000000,0.28000,-0.03960
,,,-5.86920000000,0.32000,-0.03960
,,,-5.86879950000,0.32000,-0.03960
,,,-5.86839950000,0.32000,-0.03960
,,,-5.86800000000,0.32000,-0.03960
,,,-5.86760000000,0.28000,-0.03960
,,,-5.86720000000,0.32000,-0.03960
,,,-5.86680000000,0.32000,0.00
,,,-5.86640000000,0.32000,0.00
,,,-5.86599950000,0.32000,-0.03960
,,,-5.86559950000,0.32000,-0.03960
,,,-5.86520000000,0.32000,-0.03960
,,,-5.86480000000,0.32000,-0.03960
,,,-5.86440000000,0.32000,-0.03960
,,,-5.86400000000,0.28000,-0.03960
,,,-5.86360000000,0.28000,-0.07920
,,,-5.86319950000,0.32000,-0.03960
,,,-5.86279950000,0.28000,-0.03960
,,,-5.86240000000,0.28000,-0.03960
,,,-5.86200000000,0.28000,-0.03960
,,,-5.86160000000,0.32000,-0.03960
,,,-5.86120000000,0.32000,-0.03960
,,,-5.86080000000,0.32000,-0.03960
,,,-5.86039950000,0.28000,-0.03960
,,,-5.85999950000,0.28000,-0.03960
,,,-5.85960000000,0.32000,-0.03960
,,,-5.85920000000,0.28000,-0.03960
,,,-5.85880000000,0.32000,-0.07920
,,,-5.85840000000,0.32000,-0.03960
,,,-5.85800000000,0.32000,-0.03960
,,,-5.85759950000,0.32000,-0.03960
,,,-5.85719950000,0.32000,-0.03960
,,,-5.85680000000,0.32000,0.00
,,,-5.85640000000,0.28000,0.00
,,,-5.85600000000,0.32000,-0.03960
,,,-5.85560000000,0.28000,-0.03960
,,,-5.85520000000,0.32000,-0.03960
,,,-5.85479950000,0.32000,-0.03960
,,,-5.85439950000,0.32000,-0.03960
,,,-5.85399950000,0.28000,-0.03960
,,,-5.85360000000,0.32000,-0.03960
,,,-5.85320000000,0.32000,-0.03960
,,,-5.85280000000,0.32000,-0.03960
,,,-5.85240000000,0.28000,-0.03960
,,,-5.85200000000,0.32000,-0.03960
,,,-5.85159950000,0.32000,-0.03960
,,,-5.85119950000,0.32000,-0.03960
,,,-5.85080000000,0.32000,-0.03960
,,,-5.85040000000,0.28000,-0.03960
,,,-5.85000000000,0.28000,-0.03960
,,,-5.84960000000,0.32000,-0.03960
,,,-5.84920000000,0.32000,-0.03960
,,,-5.84879950000,0.32000,-0.03960
,,,-5.84839950000,0.32000,-0.03960
,,,-5.84800000000,0.32000,-0.03960
,,,-5.84760000000,0.28000,-0.03960
,,,-5.84720000000,0.32000,-0.03960
,,,-5.84680000000,0.32000,-0.07920
,,,-5.84640000000,0.32000,-0.03960
,,,-5.84599950000,0.32000,-0.03960
,,,-5.84559950000,0.32000,-0.03960
,,,-5.84520000000,0.32000,-0.03960
,,,-5.84480000000,0.28000,-0.03960
,,,-5.84440000000,0.32000,-0.03960
,,,-5.84400000000,0.32000,-0.07920
,,,-5.84360000000,0.32000,-0.03960
,,,-5.84319950000,0.32000,-0.03960
,,,-5.84279950000,0.32000,-0.03960
,,,-5.84240000000,0.28000,-0.03960
,,,-5.84200000000,0.32000,-0.03960
,,,-5.84160000000,0.32000,-0.03960
,,,-5.84120000000,0.32000,-0.03960
,,,-5.84080000000,0.32000,-0.03960
,,,-5.84039950000,0.32000,-0.03960
,,,-5.83999950000,0.28000,-0.03960
,,,-5.83960000000,0.32000,-0.03960
,,,-5.83920000000,0.28000,-0.03960
,,,-5.83880000000,0.28000,-0.03960
,,,-5.83840000000,0.32000,-0.03960
,,,-5.83800000000,0.32000,-0.03960
,,,-5.83760000000,0.32000,-0.03960
,,,-5.83719950000,0.32000,-0.03960
,,,-5.83679950000,0.32000,-0.03960
,,,-5.83640000000,0.32000,-0.03960
,,,-5.83600000000,0.32000,-0.03960
,,,-5.83560000000,0.32000,-0.03960
,,,-5.83520000000,0.32000,-0.03960
,,,-5.83480000000,0.28000,-0.03960
,,,-5.83439950000,0.32000,-0.03960
,,,-5.83399950000,0.32000,-0.03960
,,,-5.83360000000,0.32000,-0.03960
,,,-5.83320000000,0.32000,-0.03960
,,,-5.83280000000,0.32000,-0.03960
,,,-5.83240000000,0.32000,-0.03960
,,,-5.83200000000,0.32000,-0.03960
,,,-5.83159950000,0.32000,-0.03960
,,,-5.83119950000,0.28000,-0.03960
,,,-5.83080000000,0.32000,-0.03960
,,,-5.83040000000,0.32000,-0.07920
,,,-5.83000000000,0.28000,-0.03960
,,,-5.82960000000,0.28000,-0.07920
,,,-5.82920000000,0.28000,-0.03960
,,,-5.82879950000,0.32000,-0.03960
,,,-5.82839950000,0.32000,-0.03960
,,,-5.82800000000,0.32000,-0.03960
,,,-5.82760000000,0.28000,-0.03960
,,,-5.82720000000,0.28000,-0.03960
,,,-5.82680000000,0.32000,-0.03960
,,,-5.82640000000,0.32000,-0.03960
,,,-5.82599950000,0.32000,-0.03960
,,,-5.82559950000,0.32000,-0.03960
,,,-5.82520000000,0.32000,-0.03960
,,,-5.82480000000,0.28000,-0.03960
,,,-5.82440000000,0.32000,-0.03960
,,,-5.82400000000,0.32000,-0.03960
,,,-5.82360000000,0.32000,-0.03960
,,,-5.82319950000,0.28000,0.00
,,,-5.82279950000,0.32000,-0.03960
,,,-5.82239950000,0.32000,-0.03960
,,,-5.82200000000,0.32000,-0.03960
,,,-5.82160000000,0.28000,-0.03960
,,,-5.82120000000,0.32000,-0.03960
,,,-5.82080000000,0.28000,-0.03960
,,,-5.82040000000,0.32000,-0.07920
,,,-5.81999950000,0.28000,-0.03960
,,,-5.81959950000,0.32000,-0.03960
,,,-5.81920000000,0.32000,-0.03960
,,,-5.81880000000,0.32000,-0.03960
,,,-5.81840000000,0.28000,-0.03960
,,,-5.81800000000,0.28000,-0.03960
,,,-5.81760000000,0.32000,-0.03960
,,,-5.81719950000,0.28000,-0.03960
,,,-5.81679950000,0.28000,0.00
,,,-5.81640000000,0.28000,-0.03960
,,,-5.81600000000,0.32000,-0.03960
,,,-5.81560000000,0.32000,-0.03960
,,,-5.81520000000,0.28000,-0.03960
,,,-5.81480000000,0.28000,-0.03960
,,,-5.81439950000,0.32000,-0.03960
,,,-5.81399950000,0.32000,-0.03960
,,,-5.81360000000,0.28000,-0.03960
,,,-5.81320000000,0.32000,-0.03960
,,,-5.81280000000,0.28000,0.00
,,,-5.81240000000,0.32000,-0.03960
,,,-5.81200000000,0.28000,-0.03960
,,,-5.81159950000,0.32000,-0.07920
,,,-5.81119950000,0.32000,-0.03960
,,,-5.81080000000,0.32000,-0.03960
,,,-5.81040000000,0.32000,-0.03960
,,,-5.81000000000,0.32000,-0.03960
,,,-5.80960000000,0.32000,-0.03960
,,,-5.80920000000,0.32000,-0.03960
,,,-5.80879950000,0.32000,-0.03960
,,,-5.80839950000,0.32000,0.00
,,,-5.80800000000,0.28000,-0.03960
,,,-5.80760000000,0.32000,-0.03960
,,,-5.80720000000,0.32000,-0.03960
,,,-5.80680000000,0.32000,-0.07920
,,,-5.80640000000,0.32000,-0.03960
,,,-5.80600000000,0.32000,-0.03960
,,,-5.80559950000,0.32000,-0.03960
,,,-5.80519950000,0.32000,-0.07920
,,,-5.80480000000,0.32000,-0.03960
,,,-5.80440000000,0.32000,-0.03960
,,,-5.80400000000,0.32000,-0.03960
,,,-5.80360000000,0.32000,-0.03960
,,,-5.80320000000,0.32000,-0.03960
,,,-5.80279950000,0.32000,-0.03960
,,,-5.80239950000,0.28000,-0.03960
,,,-5.80200000000,0.28000,-0.03960
,,,-5.80160000000,0.28000,-0.03960
,,,-5.80120000000,0.28000,-0.03960
,,,-5.80080000000,0.28000,-0.03960
,,,-5.80040000000,0.28000,-0.03960
,,,-5.79999950000,0.32000,-0.03960
,,,-5.79959950000,0.36000,-0.03960
,,,-5.79920000000,0.32000,-0.03960
,,,-5.79880000000,0.32000,-0.07920
,,,-5.79840000000,0.28000,-0.03960
,,,-5.79800000000,0.28000,-0.03960
,,,-5.79760000000,0.28000,-0.03960
,,,-5.79719950000,0.32000,-0.03960
,,,-5.79679950000,0.28000,-0.07920
,,,-5.79640000000,0.32000,-0.03960
,,,-5.79600000000,0.28000,-0.03960
,,,-5.79560000000,0.32000,-0.07920
,,,-5.79520000000,0.32000,-0.03960
,,,-5.79480000000,0.28000,-0.03960
,,,-5.79439950000,0.32000,-0.03960
,,,-5.79399950000,0.32000,-0.03960
,,,-5.79360000000,0.32000,-0.03960
,,,-5.79320000000,0.32000,-0.03960
,,,-5.79280000000,0.28000,-0.03960
,,,-5.79240000000,0.28000,-0.03960
,,,-5.79200000000,0.32000,-0.03960
,,,-5.79160000000,0.28000,-0.03960
,,,-5.79119950000,0.28000,-0.03960
,,,-5.79079950000,0.32000,-0.03960
,,,-5.79040000000,0.32000,-0.03960
,,,-5.79000000000,0.28000,-0.03960
,,,-5.78960000000,0.32000,-0.03960
,,,-5.78920000000,0.32000,-0.03960
,,,-5.78880000000,0.32000,-0.03960
,,,-5.78839950000,0.28000,-0.03960
,,,-5.78799950000,0.28000,-0.03960
,,,-5.78760000000,0.32000,-0.03960
,,,-5.78720000000,0.32000,-0.03960
,,,-5.78680000000,0.28000,-0.03960
,,,-5.78640000000,0.28000,0.00
,,,-5.78600000000,0.28000,-0.03960
,,,-5.78559950000,0.32000,-0.03960
,,,-5.78519950000,0.28000,-0.03960
,,,-5.78480000000,0.32000,-0.03960
,,,-5.78440000000,0.32000,-0.07920
,,,-5.78400000000,0.32000,-0.03960
,,,-5.78360000000,0.28000,-0.03960
,,,-5.78320000000,0.32000,-0.03960
,,,-5.78279950000,0.28000,-0.03960
,,,-5.78239950000,0.28000,-0.03960
,,,-5.78200000000,0.32000,-0.03960
,,,-5.78160000000,0.32000,-0.07920
,,,-5.78120000000,0.28000,-0.03960
,,,-5.78080000000,0.32000,-0.03960
,,,-5.78040000000,0.32000,-0.03960
,,,-5.77999950000,0.28000,-0.03960
,,,-5.77959950000,0.32000,-0.03960
,,,-5.77920000000,0.28000,-0.03960
,,,-5.77880000000,0.32000,-0.03960
,,,-5.77840000000,0.32000,-0.03960
,,,-5.77800000000,0.32000,-0.03960
,,,-5.77760000000,0.28000,-0.03960
,,,-5.77719950000,0.32000,-0.03960
,,,-5.77679950000,0.32000,-0.03960
,,,-5.77640000000,0.32000,-0.03960
,,,-5.77600000000,0.32000,-0.03960
,,,-5.77560000000,0.32000,0.00
,,,-5.77520000000,0.32000,-0.03960
,,,-5.77480000000,0.28000,-0.07920
,,,-5.77440000000,0.32000,-0.03960
,,,-5.77399950000,0.28000,-0.07920
,,,-5.77359950000,0.32000,-0.03960
,,,-5.77320000000,0.28000,-0.03960
,,,-5.77280000000,0.32000,-0.07920
,,,-5.77240000000,0.32000,-0.03960
,,,-5.77200000000,0.32000,-0.03960
,,,-5.77160000000,0.32000,-0.07920
,,,-5.77119950000,0.28000,-0.03960
,,,-5.77079950000,0.32000,-0.03960
,,,-5.77040000000,0.32000,-0.03960
,,,-5.77000000000,0.28000,-0.03960
,,,-5.76960000000,0.32000,-0.03960
,,,-5.76920000000,0.28000,-0.03960
,,,-5.76880000000,0.28000,-0.07920
,,,-5.76839950000,0.32000,-0.03960
,,,-5.76799950000,0.28000,-0.03960
,,,-5.76760000000,0.32000,0.00
,,,-5.76720000000,0.32000,-0.03960
,,,-5.76680000000,0.32000,0.00
,,,-5.76640000000,0.32000,-0.03960
,,,-5.76600000000,0.32000,0.00
,,,-5.76559950000,0.32000,-0.03960
,,,-5.76519950000,0.28000,-0.03960
,,,-5.76480000000,0.32000,-0.03960
,,,-5.76440000000,0.32000,-0.03960
,,,-5.76400000000,0.32000,-0.03960
,,,-5.76360000000,0.32000,-0.03960
,,,-5.76320000000,0.28000,-0.03960
,,,-5.76279950000,0.28000,-0.03960
,,,-5.76239950000,0.32000,0.00
,,,-5.76200000000,0.28000,-0.03960
,,,-5.76160000000,0.28000,-0.03960
,,,-5.76120000000,0.28000,-0.03960
,,,-5.76080000000,0.28000,-0.03960
,,,-5.76040000000,0.28000,-0.03960
,,,-5.76000000000,0.32000,-0.03960
,,,-5.75959950000,0.28000,-0.03960
,,,-5.75919950000,0.32000,-0.03960
,,,-5.75880000000,0.32000,-0.03960
,,,-5.75840000000,0.32000,0.00
,,,-5.75800000000,0.28000,-0.03960
,,,-5.75760000000,0.32000,-0.03960
,,,-5.75720000000,0.32000,-0.03960
,,,-5.75679950000,0.28000,-0.03960
,,,-5.75639950000,0.28000,-0.03960
,,,-5.75600000000,0.32000,-0.03960
,,,-5.75560000000,0.32000,-0.03960
,,,-5.75520000000,0.32000,-0.03960
,,,-5.75480000000,0.32000,-0.03960
,,,-5.75440000000,0.32000,-0.03960
,,,-5.75399950000,0.32000,-0.03960
,,,-5.75359950000,0.32000,-0.03960
,,,-5.75320000000,0.32000,-0.03960
,,,-5.75280000000,0.32000,-0.03960
,,,-5.75240000000,0.32000,-0.07920
,,,-5.75200000000,0.32000,-0.03960
,,,-5.75160000000,0.28000,-0.03960
,,,-5.75119950000,0.32000,-0.03960
,,,-5.75079950000,0.32000,-0.03960
,,,-5.75040000000,0.32000,-0.03960
,,,-5.75000000000,0.32000,-0.03960
